FID,access,bridge,from_,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,tunnel,width,out_pgh,river_bge
11557, , ,105181391,residential, ,0, ,163.063, ,"['North Mathilda Street', 'Schenley Avenue']",False,"[11950072, 302198439]", , ,104850129, , ,0,0
11558, , ,104850331,residential, ,0, ,94.377, ,Rivermont Drive,False,11712932, , ,104850313, , ,0,0
11559, , ,4602192922,residential, ,0, ,127.185, ,Rivermont Drive,False,11712932, , ,104850331, , ,0,0
11560, , ,104995016,tertiary, ,0, ,101.275, ,Johnston Avenue,False,11747731, , ,104850331, , ,0,0
11561, , ,4602192922,residential, ,0, ,163.38299999999998, ,Rivermont Drive,False,11712932, , ,104850379, , ,0,0
11562, , ,105039777,residential, ,0, ,39.699, ,Tranter Avenue,False,11732128, , ,104850397, , ,1,0
11563, , ,104850413,residential, ,0, ,195.076, ,East Elmhurst Road,False,11712936, , ,104850397, , ,0,0
11564, , ,105039782,residential, ,0, ,214.69, ,Tranter Avenue,False,11732128, , ,104850397, , ,1,0
11565, , ,105067604,residential, ,0, ,75.304, ,Allender Avenue,False,11734943, , ,104850413, , ,0,0
11566, , ,105018652,residential, ,0, ,152.164, ,Allender Avenue,False,11734943, , ,104850413, , ,0,0
11567, , ,105061362,secondary, ,0, ,51.313, ,Noblestown Road,False,11754440,PA 50, ,104850516, , ,1,0
11568, , ,104850524,residential, ,0, ,202.17700000000002, ,Angena Drive,False,11712946, , ,104850516, , ,0,0
11569, , ,4605949667,secondary, ,0, ,79.224, ,Noblestown Road,False,11754440,PA 50, ,104850516, , ,1,0
11570, , ,104850591,service, ,0, ,67.708, ,Nadir Way,False,11712957, ,alley,104850579, , ,0,0
11571, , ,104850597,service, ,0, ,103.141, ,Nadir Way,False,11712957, ,alley,104850591, , ,0,0
11572, , ,104928662,residential, ,0, ,38.997, ,Susquehanna Street,False,11818844, , ,104850591, , ,0,0
11573, , ,104850608,service, ,0, ,57.287, ,Nadir Way,False,11712957, ,alley,104850597, , ,0,0
11574, , ,104928676,residential, ,0, ,43.229, ,Hamilton Avenue,False,164976304, , ,104850597, , ,0,0
11575, , ,104850616,service, ,0, ,56.605, ,Nadir Way,False,11712957, ,alley,104850608, , ,0,0
11576, , ,105062388,service, ,0, ,152.731, ,Formosa Way,False,11734428, ,alley,104850608, , ,0,0
11577, , ,104850623,service, ,0, ,50.352, ,Nadir Way,False,11712957, ,alley,104850616, , ,0,0
11578, , ,104850632,service, ,0, ,54.745, ,Nadir Way,False,11712957, ,alley,104850623, , ,0,0
11579, , ,104850637,service, ,0, ,55.157, ,Nadir Way,False,11712957, ,alley,104850632, , ,0,0
11580, , ,104850777,trunk, ,0,2,8.415,35 mph,Saw Mill Run Boulevard,True,54286586,PA 51, ,4938995755, , ,0,0
11581, , ,104850777,secondary, ,0, ,25.218,25 mph,Library Road,True,537304655,PA 88, ,3919726861, , ,0,0
11582, , ,687142128,trunk, ,0,2,24.818,35 mph,Saw Mill Run Boulevard,True,537304658,PA 51, ,104850777, , ,0,0
11583, , ,4938995757,secondary, ,0, ,7.958,25 mph,Library Road,True,537304660,PA 88, ,104850777, , ,0,0
11584, , ,3919726866,tertiary, ,0, ,63.014, ,Glenbury Street,False,431688641, , ,104850785, , ,0,0
11585,no, ,1800837735,service, ,0, ,1509.0330000000006, ,South Busway,False,"[466544969, 54223876, 466544967]", ,abandoned_tram,104850785, , ,0,0
11586, , ,104850821,tertiary, ,0, ,166.957, ,Glenbury Street,False,"[54933409, 54933410, 431688641]", , ,104850785,yes, ,0,0
11587, , ,105219558,residential, ,0, ,116.91599999999998, ,Pinecastle Avenue,False,11820807, , ,104850821, , ,0,0
11588, , ,104941110,residential, ,0, ,41.467, ,Kohen Street,False,11721798, , ,104850847, , ,0,0
11589, , ,3712997076,residential, ,0, ,104.751, ,Ballinger Street,False,172221479, , ,104851439, , ,0,0
11590, , ,1800837737,residential, ,0, ,36.467999999999996, ,Jacob Avenue,False,11713012, , ,104851439, , ,0,0
11591, , ,107598534,tertiary, ,0, ,113.37100000000001, ,Whited Street,False,11952494, , ,104851439, , ,0,0
11592, , ,107598527,tertiary, ,0, ,60.69499999999999, ,Whited Street,False,11952494, , ,104851439, , ,0,0
11593, , ,104851858,residential, ,0, ,63.491, ,Lafayette Avenue,False,11713050, , ,104851850, , ,0,0
11594, , ,104947265,tertiary, ,0,2,143.692, ,Perrysville Avenue,False,11810509, , ,104851850, , ,0,0
11595, , ,105728890,tertiary, ,0,2,81.74699999999999, ,Perrysville Avenue,False,"[441782129, 11810509]", , ,104851850, , ,0,0
11596, , ,105116439,service, ,0, ,62.529, ,Koerner Avenue,False,11957546, ,alley,104851858, , ,0,0
11597, , ,104851864,residential, ,0, ,63.421, ,Lafayette Avenue,False,11713050, , ,104851858, , ,0,0
11598, , ,3455687390,service, ,0, ,169.532, ,Koerner Avenue,False,11957546, ,alley,104851858, , ,0,0
11599, , ,105257623,secondary, ,0,2,81.351,25 mph,Federal Street Extension,False,377552156, , ,104851864, , ,0,0
11600, , ,106067031,secondary, ,0,2,325.71799999999996,25 mph,Federal Street,False,441782113, , ,104851864, , ,0,0
11601, , ,104851878,residential, ,0, ,50.88, ,Lafayette Avenue,False,11713050, , ,104851870, , ,0,0
11602, , ,105791558,residential, ,0, ,95.546, ,Olive Street,False,313527309, , ,104851870, , ,0,0
11603, , ,104851884,residential, ,0, ,87.247, ,Lafayette Avenue,False,11713050, , ,104851878, , ,0,0
11604, , ,105799294,residential, ,0, ,96.977, ,Mountford Avenue,False,11818381, , ,104851878, , ,0,0
11605, , ,105257642,residential, ,0, ,81.291, ,Osgood Street,False,11828540, , ,104851884, , ,0,0
11606, , ,5002328855,residential, ,0,2,54.83200000000001, ,McCook Street,False,11713055, , ,104851910, , ,0,0
11607, , ,1364261936,primary, ,0,"['3', '2']",142.339,30 mph,Marshall Avenue,False,"[511352016, 51189180]",US 19, ,104851910, , ,0,0
11608, , ,5002328858,residential, ,0,2,45.629, ,McCook Street,False,11713055, , ,104851942, , ,0,0
11609, , ,104851961,residential, ,0,2,39.056, ,McCook Street,False,511351992, , ,104851942, , ,0,0
11610, , ,105739690,residential, ,0, ,124.257, ,Halsey Place,True,11811968, , ,104851942, , ,0,0
11611, , ,105262563,residential, ,0, ,47.096, ,Kathleen Street,False,524649737, , ,104851995, , ,0,0
11612, , ,104852004,tertiary, ,0, ,82.739, ,Beltzhoover Avenue,False,524649739, , ,104851995, , ,0,0
11613, , ,104852012,tertiary, ,0, ,39.068, ,Beltzhoover Avenue,False,524649739, , ,104852004, , ,0,0
11614, , ,105761749,service, ,0, ,107.269, ,Tank Way,False,11814189, , ,104852012, , ,0,0
11615, , ,105225037,residential, ,0, ,45.632, ,Eureka Street,False,11752381, , ,104852023, , ,0,0
11616, , ,104852043,tertiary, ,0, ,55.472, ,Beltzhoover Avenue,False,524649739, , ,104852023, , ,0,0
11617, , ,105225056,residential, ,0, ,137.132, ,Eureka Street,False,11752385, , ,104852023, , ,0,0
11618, , ,105019255,service, ,0, ,42.12, ,Ceres Way,False,11729799, ,alley,104852043, , ,0,0
11619, , ,104852056,tertiary, ,0, ,53.628, ,Beltzhoover Avenue,False,524649739, , ,104852043, , ,0,0
11620, , ,105769176,residential, ,0, ,40.463, ,Excelsior Street,False,357620661, , ,104852056, , ,0,0
11621, , ,105100322,secondary, ,0, ,134.191,25 mph,East Warrington Avenue,False,169669248, , ,104852066, , ,0,0
11622, , ,104852078,tertiary, ,0, ,49.906, ,Beltzhoover Avenue,False,11713085, , ,104852066, , ,0,0
11623, , ,105100312,secondary, ,0, ,55.416,25 mph,East Warrington Avenue,False,54225909, , ,104852066, , ,0,0
11624, , ,104852084,tertiary, ,0, ,52.062, ,Beltzhoover Avenue,False,11713085, , ,104852078, , ,0,0
11625, , ,105201883,service, ,0, ,41.136, ,Manton Way,False,11965040, , ,104852078, , ,0,0
11626, , ,104852094,tertiary, ,0, ,46.621, ,Beltzhoover Avenue,False,11713085, , ,104852084, , ,0,0
11627, , ,105201896,residential, ,0, ,42.46, ,Industry Street,False,357620660, , ,104852084, , ,0,0
11628, , ,3628282900,residential, ,0, ,129.599, ,Industry Street,False,357620660, , ,104852084, , ,0,0
11629, , ,104852100,tertiary, ,0, ,35.397, ,Beltzhoover Avenue,False,11713085, , ,104852094, , ,0,0
11630, , ,105201905,service, ,0, ,43.22, ,Proctor Way,False,11818905, , ,104852094, , ,0,0
11631, , ,104852108,tertiary, ,0, ,8.439, ,Beltzhoover Avenue,False,11713085, , ,104852100, , ,0,0
11632, , ,105037373,residential, ,0, ,38.636, ,Climax Street,False,88317668, , ,104852100, , ,0,0
11633, , ,104852118,tertiary, ,0, ,47.029, ,Beltzhoover Avenue,False,11713085, , ,104852108, , ,0,0
11634, , ,105037164,residential, ,0, ,42.683, ,Climax Street,False,11731842, , ,104852108, , ,0,0
11635, , ,104852124,tertiary, ,0, ,42.487, ,Beltzhoover Avenue,False,11713085, , ,104852118, , ,0,0
11636, , ,105201919,service, ,0, ,41.816, ,Loyal Way,False,11965207, , ,104852118, , ,0,0
11637, , ,105201927,residential, ,0, ,41.788, ,Freeland Street,False,88317670, , ,104852124, , ,0,0
11638, , ,106050722,residential, ,0, ,40.872, ,Freeland Street,False,88317670, , ,104852124, , ,0,0
11639, , ,104852137,tertiary, ,0, ,11.631, ,Beltzhoover Avenue,False,11713085, , ,104852129, , ,0,0
11640, , ,104862378,residential, ,0, ,39.512, ,Cedar Hurst Street,False,319670834, , ,104852129, , ,0,0
11641, , ,104852147,tertiary, ,0, ,43.436, ,Beltzhoover Avenue,False,11713085, , ,104852137, , ,0,0
11642, , ,105847916,service, ,0, ,174.491, ,Cedarhurst Street,False,11965390, ,alley,104852137, , ,0,0
11643, , ,104852154,tertiary, ,0, ,40.209, ,Beltzhoover Avenue,False,11713085, , ,104852147, , ,0,0
11644, , ,104936054,residential, ,0, ,173.889, ,Orchard Place,False,11721182, , ,104852147, , ,0,0
11645, , ,104852161,tertiary, ,0, ,41.837, ,Beltzhoover Avenue,False,11713085, , ,104852154, , ,0,0
11646, , ,105234251,service, ,0, ,173.359, ,Sylvania Way,False,11753396, , ,104852154, , ,0,0
11647, , ,105752665,residential, ,0, ,42.132, ,Sylvania Avenue,False,11813210, , ,104852154, , ,0,0
11648, , ,1025849735,tertiary, ,0, ,38.599, ,Beltzhoover Avenue,False,11713085, , ,104852161, , ,0,0
11649, , ,105847925,residential, ,0, ,172.723, ,Jucunda Street,False,11946707, , ,104852161, , ,0,0
11650, , ,1025849735,tertiary, ,0, ,7.954, ,Beltzhoover Avenue,False,11713085, , ,104852173, , ,0,0
11651, , ,107652355,residential, ,0, ,41.392, ,Chalfont Street,False,169669412, , ,104852173, , ,0,0
11652, , ,104852183,tertiary, ,0, ,33.68, ,Beltzhoover Avenue,False,169669420, , ,104852173, , ,0,0
11653, , ,105847943,tertiary, ,0, ,174.253, ,Charles Street,False,54852304, , ,104852183, , ,0,0
11654, , ,104852192,residential, ,0, ,41.113, ,Beltzhoover Avenue,False,54852318, , ,104852183, , ,0,0
11655, , ,105252991,service, ,0, ,174.041, ,Michigan Way,False,11755521, , ,104852192, , ,0,0
11656, , ,104852201,residential, ,0, ,9.543, ,Beltzhoover Avenue,False,54852318, , ,104852192, , ,0,0
11657, , ,1025849350,residential, ,0, ,32.523, ,Beltzhoover Avenue,False,54852318, , ,104852201, , ,0,0
11658, , ,104997553,residential, ,0, ,42.246, ,Michigan Street,False,443130128, , ,104852201, , ,0,0
11659, , ,1025849350,residential, ,0, ,8.615, ,Beltzhoover Avenue,False,54852318, , ,104852207, , ,0,0
11660, , ,105849179,service, ,0, ,83.65299999999999, ,Zara Street,False,88317661, ,alley,104852207, , ,0,0
11661, , ,105847971,service, ,0, ,204.478, ,Elsinburg Way,False,"[318681945, 11822980]", , ,104852207, , ,0,0
11662, , ,4232985294,service, ,0, ,53.643, , ,False,423731562, ,driveway,104852275, , ,0,0
11663, , ,4232985390,service, ,0, ,179.852, ,Kilbuck Road,False,11713112, , ,104852275, , ,0,0
11664, , ,107545127,"['unclassified', 'residential', 'service']", ,0, ,645.288, ,"['Bollman Avenue', 'Kilbuck Road']",False,"[423731556, 423731557, 11713096, 11680138, 11949515, 11713112]", , ,104852275, , ,0,0
11665, , ,105976668,residential, ,0,2,327.95799999999997,25 mph,Marshall Road,False,"[11830168, 511372613]", , ,104852415, , ,0,0
11666, , ,5002328907,residential, ,0, ,220.076, ,Marshall Road,False,11830168, , ,104852415, , ,0,0
11667, , ,3195259085,residential, ,0, ,139.08800000000002, ,Kilbuck Road,False,313527320, , ,104852415, , ,0,0
11668, , ,3790990035,residential, ,0, ,44.555, ,Blair Street,False,11965473, , ,104852431, , ,0,0
11669, , ,107624985,primary, ,0, ,21.633,25 mph,Second Avenue,False,306480152,PA 885, ,104852454, , ,0,0
11670, , ,105813448,primary, ,0, ,80.918,25 mph,Second Avenue,False,306480152,PA 885, ,104852454, , ,0,0
11671, , ,105012782,residential, ,0, ,50.646, ,Magee Street,False,231025929, , ,104852739, , ,0,0
11672, , ,105096508,residential, ,0, ,47.302, ,Magee Street,False,231025929, , ,104852739, , ,0,0
11673, , ,104852745,residential, ,0, ,155.808, ,Watson Street,False,294921223, , ,104852739, , ,0,0
11674, , ,105012793,residential, ,0, ,47.611, ,Stevenson Street,False,11743631, , ,104852745, , ,0,0
11675, , ,105096521,residential, ,0, ,49.105, ,Stevenson Street,False,11743631, , ,104852745, , ,0,0
11676, , ,104852757,residential, ,0, ,117.797, ,Watson Street,False,294921223, , ,104852745, , ,0,0
11677, , ,104852762,residential, ,0, ,76.777, ,Watson Street,False,294921223, , ,104852757, , ,0,0
11678, , ,105096530,tertiary, ,0, ,48.396, ,Pride Street,False,302179624, , ,104852757, , ,0,0
11679, , ,105012799,tertiary, ,0, ,48.303, ,Pride Street,False,302179624, , ,104852757, , ,0,0
11680, , ,104852770,residential, ,0, ,130.641, ,Watson Street,False,294921223, , ,104852762, , ,0,0
11681, , ,656281266,residential, ,0, ,49.383, ,Marion Street,False,458658633, , ,104852762, , ,0,0
11682, , ,105012808,residential, ,0, ,49.512, ,Marion Street,False,11813804, , ,104852762, , ,0,0
11683, , ,105012817,residential, ,0, ,49.679, ,Van Braam Street,False,11835098, , ,104852770, , ,0,0
11684, , ,105096555,residential, ,0, ,49.275, ,Van Braam Street,False,11835098, , ,104852770, , ,0,0
11685, , ,104852781,residential, ,0, ,105.517, ,Watson Street,False,294921223, , ,104852770, , ,0,0
11686, , ,105012826,residential, ,0, ,49.45, ,Miltenberger Street,False,11944025, , ,104852781, , ,0,0
11687, , ,105096565,residential, ,0, ,49.756, ,Miltenberger Street,False,11944025, , ,104852781, , ,0,0
11688, , ,104852792,residential, ,0, ,163.453, ,Watson Street,False,294921223, , ,104852781, , ,0,0
11689, , ,104852792,residential, ,0, ,50.039, ,Gist Street,True,11741389, , ,105096583, , ,0,0
11690, , ,104852802,residential, ,0, ,150.957, ,Watson Street,False,294921223, , ,104852792, , ,0,0
11691, , ,105012837,residential, ,0, ,49.085, ,Gist Street,True,11741389, , ,104852792, , ,0,0
11692, , ,104852802,residential, ,0, ,48.5, ,Jumonville Street,True,11948229, , ,105096602, , ,0,0
11693, , ,105012846,residential, ,0, ,49.798, ,Jumonville Street,True,11948229, , ,104852802, , ,0,0
11694, , ,105097429,residential, ,0, ,47.789, ,Moultrie Street,False,11824015, , ,104852810, , ,0,0
11695, , ,105012860,residential, ,0, ,44.337, ,Moultrie Street,False,11824015, , ,104852810, , ,0,0
11696, , ,104852831,primary, ,0,3,20.821,25 mph,Forbes Avenue,True,550521546, , ,5317312876, , ,0,0
11697, , ,686444577,secondary, ,0,2,197.20199999999997, ,Brady Street,False,"[54490641, 359242859, 550521588, 550521587]", , ,104852831, , ,0,0
11698, , ,105012860,primary, ,0,3,84.53,25 mph,Forbes Avenue,True,315442378, , ,104852831, , ,0,0
11699, , ,104852970,residential, ,0, ,103.82, ,Watson Street,False,11713157, , ,104852963, , ,1,0
11700, , ,105719139,residential, ,0, ,36.885, ,Center Avenue,False,11809152, , ,104852963, , ,1,0
11701, , ,105719122,residential, ,0, ,80.31, ,Center Avenue,False,11809152, , ,104852963, , ,1,0
11702, , ,104852993,residential, ,0, ,103.611, ,Watson Street,False,11713157, , ,104852970, , ,1,0
11703, , ,105213220,residential, ,0, ,293.65999999999997, ,Edward Drive,False,11750974, , ,104852970, , ,1,0
11704, , ,104853052,tertiary, ,0, ,23.108, ,Dawson Street,False,42432260, , ,104853006, , ,0,0
11705, , ,2588524459,tertiary, ,0, ,41.187, ,Dawson Street,False,270554726, , ,104853006, , ,0,0
11706, , ,105060985,tertiary, ,0, ,27.138, ,Dawson Street,False,42432260, , ,104853052, , ,0,0
11707, , ,690564986,residential, ,0, ,18.358, ,Luxbridge Way,False,11713178, , ,104853178, , ,0,0
11708, , ,105748076,tertiary, ,0, ,154.714, ,"['Grandview Avenue', 'Wyoming Street']",False,"[11839195, 11751453]", , ,104853178, , ,0,0
11709, , ,104853848,residential, ,0, ,24.939, ,Norris Street,False,11713248, , ,104853842, , ,0,0
11710, , ,104991931,residential, ,0, ,163.541, ,Hobbs Street,False,11726829, , ,104853842, , ,0,0
11711, , ,104991927,residential, ,0, ,28.172, ,Hobbs Street,False,"[11726829, 404311319]", , ,104853842, , ,0,0
11712, , ,104899155,residential, ,0, ,126.75999999999998, ,Marathon Street,False,"[404311321, 11717390]", , ,104853889, , ,0,0
11713, , ,105046718,tertiary, ,0,2,42.149,25 mph,Bedford Avenue,False,344435157, , ,104853954, , ,0,0
11714, , ,105731704,tertiary, ,0,2,213.99099999999996,25 mph,Bedford Avenue,False,"[344435157, 302191261]", , ,104853954, , ,0,0
11715, , ,104853978,residential, ,0, ,44.666, ,Trowbridge Street,False,11713266, , ,104853968, , ,0,0
11716, , ,105080482,residential, ,0, ,90.599, ,Gertrude Street,False,11736283, , ,104853968, , ,0,0
11717, , ,105080468,residential, ,0, ,49.308, ,Gertrude Street,False,11736283, , ,104853968, , ,0,0
11718, , ,104853985,residential, ,0, ,141.397, ,Trowbridge Street,False,11713266, , ,104853978, , ,0,0
11719, , ,105696344,service, ,0, ,45.485, ,Choctaw Way,False,11805870, ,alley,104853978, , ,0,0
11720, , ,105696340,service, ,0, ,50.322, ,Choctaw Way,False,11805870, ,alley,104853978, , ,0,0
11721, , ,104914641,residential, ,0, ,44.968, ,Glenwood Avenue,False,11718862, , ,104853985, , ,0,0
11722, , ,104914632,residential, ,0, ,49.022, ,Glenwood Avenue,False,11718862, , ,104853985, , ,0,0
11723, , ,105185295,service, ,0, ,65.651, ,Thawgridge Way,False,11747601, ,alley,104853985, , ,0,0
11724, , ,104854423,residential, ,0, ,42.18, ,Fulton Place,False,11713296, , ,104854414, , ,0,0
11725, , ,105072494,residential, ,0, ,125.326, ,Giffin Avenue,False,11735461, , ,104854414, , ,0,0
11726, , ,105072478,residential, ,0, ,55.393, ,Giffin Avenue,False,11735461, , ,104854414, , ,0,0
11727, , ,104854434,residential, ,0, ,44.871, ,Fulton Place,False,11713296, , ,104854423, , ,0,0
11728, , ,105823140,service, ,0, ,124.062, ,Beatty Street,False,11956073, , ,104854423, , ,0,0
11729, , ,105170241,residential, ,0, ,54.248, ,Rustic Avenue,False,11745678, , ,104854434, , ,0,0
11730, , ,105170262,residential, ,0, ,124.394, ,Rustic Avenue,False,11745678, , ,104854434, , ,0,0
11731, , ,104854457,residential, ,0, ,46.829, ,Fulton Place,False,11713296, , ,104854444, , ,0,0
11732, , ,105981355,residential, ,0, ,55.734, ,Onyx Avenue,False,11852952, , ,104854444, , ,0,0
11733, , ,105823153,residential, ,0, ,124.453, ,Onyx Avenue,False,11852952, , ,104854444, , ,0,0
11734, , ,104854472,residential, ,0, ,49.447, ,Fulton Place,False,11713296, , ,104854457, , ,0,0
11735, , ,105172410,service, ,0, ,57.602, ,Brandon Way,False,11745945, , ,104854457, , ,0,0
11736, , ,105172431,service, ,0, ,123.97500000000001, ,Brandon Way,False,11745945, , ,104854457, , ,0,0
11737, , ,105178745,residential, ,0, ,56.515, ,Quincy Avenue,False,11746732, , ,104854472, , ,0,0
11738, , ,105178766,residential, ,0, ,124.763, ,Quincy Avenue,False,11746732, , ,104854472, , ,0,0
11739, , ,104854715,residential, ,0, ,157.329, ,Resaca Place,False,11713317, , ,104854703, , ,0,0
11740, , ,105720919,residential, ,0, ,43.513999999999996, ,Eloise Street,False,11809383, , ,104854703, , ,0,0
11741, , ,105720908,residential, ,0, ,45.946000000000005, ,Eloise Street,False,11809383, , ,104854703, , ,0,0
11742, , ,105165237,residential, ,0, ,43.021, ,North Taylor Avenue,False,11745089, , ,104854715, , ,0,0
11743, , ,105165227,residential, ,0, ,44.068, ,North Taylor Avenue,False,11745089, , ,104854715, , ,0,0
11744, , ,5010208045,tertiary, ,0,2,143.118, ,East Street,False,11840240, , ,104855334, , ,0,0
11745, , ,5010207806,tertiary, ,0,2,441.505, ,East Street,False,"[512394288, 512394289, 11840240]", , ,104855334, , ,0,0
11746, , ,104855400,residential, ,0, ,166.246, ,Roland Avenue,False,11713386, , ,104855396, , ,1,0
11747, , ,105922563,residential, ,0, ,78.889, ,Wildwood Street,False,11950219, , ,104855396, , ,1,0
11748, , ,106336777,residential, ,0, ,79.048, ,Wildwood Street,False,11950219, , ,104855396, , ,1,0
