Source,Target,Type,Id,bridge,required,out_boundary,distance
2747063690,3230938315,Directed,48158,1,0,0,1064.538
2861423387,2861423394,Directed,48400,1,0,0,212.312
2889465274,4998819656,Directed,48457,1,0,0,21.895
2993405842,106008427,Directed,48760,1,0,0,99.484
3167104178,3167104179,Directed,49328,1,0,0,50.141
3167104178,104712752,Directed,49329,1,0,0,33.815
3167104179,104712752,Directed,49330,1,0,0,34.231
3167104179,105165804,Directed,49331,1,0,0,46.515
3230938315,2747063690,Directed,49518,1,0,0,1064.538
3237448178,106051550,Directed,49526,1,0,0,136.544
3250543308,1242800390,Directed,49562,1,0,0,1856.65
3425055484,104987447,Directed,49923,1,0,0,215.421
3533824293,104592675,Directed,50185,1,0,0,304.257
3533824300,104449098,Directed,50190,1,0,0,70.823
3563769742,4006700736,Directed,50284,1,0,0,188.899
3583825525,3583825527,Directed,50522,1,0,0,45.101
3583825527,3583825525,Directed,50524,1,0,0,45.546
3598883405,270927856,Directed,50675,1,0,0,202.125
3600721202,5164216680,Directed,50680,1,0,0,484.711
3620485076,104379500,Directed,51068,1,0,0,121.259
3671269744,687162954,Directed,51447,1,0,1,26.736
3712997077,683770807,Directed,51599,1,0,0,1896.882
3712997077,1800837735,Directed,51600,1,0,0,174.29
3765447034,3768364074,Directed,51709,1,0,0,85.441
3768364074,3765447034,Directed,51718,1,0,0,85.441
3772210008,105259405,Directed,51746,1,0,0,314.387
3792266269,107534215,Directed,51839,1,0,0,440.502
3830230898,105115534,Directed,52146,1,0,0,189.616
3861672308,687149422,Directed,52266,1,0,1,67.556
3887048955,104353201,Directed,52329,1,0,0,898.358
3887055266,3887055274,Directed,52332,1,0,0,107.633
3887055274,3887055266,Directed,52334,1,0,0,107.633
4006655580,104901926,Directed,52407,1,0,1,77.786
4006655580,105046480,Directed,52408,1,0,0,76.403
4006655580,4006655586,Directed,52409,1,0,1,80.638
4006700736,3563769742,Directed,52415,1,0,0,188.899
4016563078,271197294,Directed,52452,1,0,0,372.39
4095966989,688623815,Directed,52637,1,0,0,39.132
4229296698,105797364,Directed,52724,1,0,0,64.434
4363733214,105953474,Directed,52810,1,0,0,331.927
4455419329,105743461,Directed,52890,1,0,1,166.044
4457355589,4457355595,Directed,52900,1,0,1,120.218
4457355595,4457355589,Directed,52902,1,0,1,120.218
4457355618,107683174,Directed,52903,1,0,0,94.816
4465669700,690733783,Directed,52908,1,0,0,147.728
4474516661,1769431138,Directed,52942,1,0,0,343.441
4481133782,5309157481,Directed,52947,1,0,1,250.211
4481133782,687162869,Directed,52948,1,0,0,1269.164
4568365578,271200496,Directed,53051,1,0,0,192.66
4568804483,104843285,Directed,53054,1,0,0,467.574
4568804694,1638174584,Directed,53056,1,0,0,220.426
4574047745,687084700,Directed,53181,1,0,0,1741.964
4575931002,4575931118,Directed,53200,1,0,0,237.236
4575931040,4575931115,Directed,53204,1,0,0,252.155
4575931040,4575931023,Directed,53205,1,0,0,363.117
4575931115,4575931118,Directed,53207,1,0,0,313.898
4575931175,104682693,Directed,53216,1,0,0,2636.697
4577924157,4746167170,Directed,53256,1,0,0,178.969
4579992076,687152211,Directed,53257,1,0,1,553.525
4579992076,4579992850,Directed,53258,1,0,1,186.538
4579992603,687154276,Directed,53263,1,0,1,276.497
4579992608,687151897,Directed,53268,1,0,1,151.33
4579992618,687151922,Directed,53271,1,0,1,233.374
4579992635,687151897,Directed,53274,1,0,1,93.602
4579992828,4579992862,Directed,53292,1,0,1,206.864
4579992850,4579992808,Directed,53297,1,0,1,200.787
4579992850,687154277,Directed,53298,1,0,1,393.086
4579992862,687152059,Directed,53299,1,0,1,210.101
4579992999,687153341,Directed,53305,1,0,0,38.453
4599846721,684667804,Directed,53464,1,0,0,247.563
4621972976,5000839794,Directed,53882,1,0,0,404.739
4648754128,106046857,Directed,53945,1,0,1,644.07
4699895445,104379500,Directed,53979,1,0,0,282.822
4746167170,1916217369,Directed,53990,1,0,0,955.743
4746167170,4577924157,Directed,53991,1,0,0,178.969
4938995737,4006700689,Directed,54145,1,0,0,691.004
4938995778,3425055429,Directed,54172,1,0,0,278.376
4938995778,4938995766,Directed,54173,1,0,0,216.794
4990031770,104692528,Directed,54236,1,0,1,67.215
4998819656,2889465274,Directed,54314,1,0,0,21.895
5000839219,810373213,Directed,54343,1,0,0,313.58
5000839275,5000839277,Directed,54348,1,0,0,39.149
5000839282,104649142,Directed,54352,1,0,0,201.289
5000839331,5000839335,Directed,54357,1,0,0,59.559
5000839331,5000839324,Directed,54358,1,0,0,40.677
5000839335,5000839324,Directed,54360,1,0,0,44.418
5000839344,5000839369,Directed,54361,1,0,0,49.92
5000839351,5000839344,Directed,54363,1,0,0,44.85
5000839355,5000839351,Directed,54364,1,0,0,56.159
5000839355,5000839344,Directed,54365,1,0,0,34.66
5000839369,5000839331,Directed,54368,1,0,0,33.407
5000839369,5686218609,Directed,54369,1,0,0,187.346
5000839479,106016707,Directed,54377,1,0,0,530.459
5000839506,104582383,Directed,54386,1,0,0,42.948
5000839545,5000839685,Directed,54390,1,0,0,168.078
5000839685,683661030,Directed,54396,1,0,0,170.092
5002172269,685067199,Directed,54407,1,0,0,532.261
5002172272,653107730,Directed,54408,1,0,0,465.804
5002172272,685106549,Directed,54409,1,0,0,199.419
5002172346,5002172531,Directed,54416,1,0,0,164.329
5002172531,684995937,Directed,54422,1,0,0,138.786
5002172531,5002172581,Directed,54423,1,0,0,208.303
5002172581,5002172531,Directed,54435,1,0,0,208.303
5002172593,684995887,Directed,54438,1,0,0,375.309
5010206395,5010207078,Directed,54542,1,0,1,128.517
5010207078,5010206395,Directed,54584,1,0,1,128.517
5161996453,5161995604,Directed,55211,1,0,0,455.062
5161996731,683770778,Directed,55217,1,0,0,219.105
5164216680,3600721202,Directed,55247,1,0,0,484.711
5166483078,106128243,Directed,55280,1,0,0,187.921
5166483233,5166483259,Directed,55284,1,0,0,311.173
5166483461,686151135,Directed,55303,1,0,0,50.153
5171318180,2400997605,Directed,55327,1,0,0,9.744
5171318180,687149621,Directed,55328,1,0,0,15.758
5171318180,2544499855,Directed,55329,1,0,0,24.28
5309156485,5309157154,Directed,55553,1,0,0,719.511
5309156865,683653560,Directed,55581,1,0,1,74.597
5309157049,683653535,Directed,55609,1,0,1,113.887
5309157154,5309156271,Directed,55610,1,0,0,737.49
5309157195,683643865,Directed,55612,1,0,1,2276.77
5309157352,683643741,Directed,55617,1,0,1,371.94
5309157400,5309157049,Directed,55620,1,0,1,2477.609
5309157416,5309157590,Directed,55621,1,0,1,896.03
5309157481,683600895,Directed,55622,1,0,1,217.45
5309157481,4481133782,Directed,55623,1,0,1,250.211
5309157581,5309157590,Directed,55624,1,0,1,705.958
5309157631,5309157656,Directed,55628,1,0,1,325.819
5312910049,683730030,Directed,55639,1,0,0,25.144
5312910049,683730038,Directed,55640,1,0,0,32.487
5312910174,686446167,Directed,55641,1,0,0,1753.184
5312910301,665550144,Directed,55648,1,0,0,53.926
5312910369,5312910179,Directed,55649,1,0,0,436.08
5312910489,271192538,Directed,55654,1,0,0,304.146
5312910786,683700442,Directed,55657,1,0,0,165.759
5317313681,315295698,Directed,55661,1,0,0,253.904
5317313732,339262254,Directed,55662,1,0,0,368.692
5317314131,5320858691,Directed,55685,1,0,0,1109.917
5320855570,105250483,Directed,55691,1,0,0,792.436
5320856288,3917342703,Directed,55700,1,0,0,53.03
5320856288,5320856289,Directed,55701,1,0,0,18.973
5320856289,5322515363,Directed,55702,1,0,0,1345.956
5320856289,5320856288,Directed,55703,1,0,0,18.973
5320856302,5320856965,Directed,55704,1,0,0,95.418
5320856302,686516298,Directed,55705,1,0,0,67.511
5320856763,5320856312,Directed,55707,1,0,0,99.674
5320856960,5320856302,Directed,55723,1,0,0,27.645
5320857562,686461811,Directed,55726,1,0,0,1589.434
5320858691,5320857537,Directed,55754,1,0,0,2124.843
5322514638,687084692,Directed,55756,1,0,1,1372.364
5322514926,686541934,Directed,55761,1,0,0,529.08
5322514968,5322515239,Directed,55762,1,0,0,1300.851
5322514991,5322514977,Directed,55764,1,0,0,320.755
5322515240,686541959,Directed,55792,1,0,0,1100.372
5322515362,5320856288,Directed,55794,1,0,0,1345.053
5380934467,105950698,Directed,55975,1,0,1,198.772
5686218609,5000839369,Directed,56300,1,0,0,187.346
5711437588,105030513,Directed,56309,1,0,0,51.64
5711437588,105030530,Directed,56311,1,0,0,153.775
104185739,104185746,Directed,0,0,0,0,38.786
104185739,104678799,Directed,1,0,0,0,39.084
104185739,105697570,Directed,2,0,0,0,40.684
104185746,104185749,Directed,3,0,0,0,82.869
104185746,104185739,Directed,4,0,0,0,38.786
104185746,105690043,Directed,5,0,0,0,39.404
104185746,104678790,Directed,6,0,0,0,39.676
104185749,104185758,Directed,7,0,0,0,24.761
104185749,104185746,Directed,8,0,0,0,82.869
104185749,104628962,Directed,9,0,0,0,39.45
104185749,104628945,Directed,10,0,0,0,40.259
104185758,104185749,Directed,11,0,0,0,24.761
104185884,104185891,Directed,12,0,0,0,48.612
104185884,104862372,Directed,13,0,0,0,41.113
104185884,106050710,Directed,14,0,0,0,43.165
104185891,104185884,Directed,15,0,0,0,48.612
104185891,104862378,Directed,16,0,0,0,41.347
104185891,106050722,Directed,17,0,0,0,42.92
104185902,3261258738,Directed,18,0,0,0,6.89
104185902,1025849378,Directed,19,0,0,0,39.719
104185902,105147252,Directed,20,0,0,0,98.76
104185906,104639337,Directed,21,0,0,0,162.03
104185906,104862334,Directed,22,0,0,0,39.286
104185906,3261258738,Directed,23,0,0,0,142.411
104185917,104185921,Directed,24,0,0,1,126.767
104185917,1025986763,Directed,25,0,0,1,60.207
104185917,104812424,Directed,26,0,0,1,92.349
104185921,104185927,Directed,27,0,0,1,91.371
104185921,104185917,Directed,28,0,0,1,126.767
104185921,104812412,Directed,29,0,0,1,83.5
104185921,104662735,Directed,30,0,0,1,214.148
104185927,104185921,Directed,31,0,0,1,91.371
104185927,104775349,Directed,32,0,0,1,130.876
104185927,104903444,Directed,33,0,0,1,36.809
104186052,104186062,Directed,34,0,0,1,173.369
104186052,104195540,Directed,35,0,0,1,39.08
104186052,104359320,Directed,36,0,0,1,44.387
104186062,104186067,Directed,37,0,0,1,131.798
104186062,104186052,Directed,38,0,0,1,173.369
104186062,104195546,Directed,39,0,0,1,40.338
104186062,104359323,Directed,40,0,0,1,41.53
104186067,104186078,Directed,41,0,0,1,175.173
104186067,104186062,Directed,42,0,0,1,131.798
104186067,104195551,Directed,43,0,0,1,43.7
104186067,104359326,Directed,44,0,0,1,45.627
104186078,104186086,Directed,45,0,0,1,107.374
104186078,104186067,Directed,46,0,0,1,175.173
104186078,104195559,Directed,47,0,0,1,40.227
104186078,2611571712,Directed,48,0,0,1,42.207
104186086,104186078,Directed,49,0,0,1,107.374
104186086,104590390,Directed,50,0,0,1,82.433
104186086,2611571690,Directed,51,0,0,1,43.776
104186099,104186104,Directed,52,0,0,0,210.56
104186099,106321055,Directed,53,0,0,0,268.576
104186099,105877593,Directed,54,0,0,0,46.854
104186104,104186114,Directed,55,0,0,0,175.283
104186104,104186099,Directed,56,0,0,0,210.56
104186104,105877593,Directed,57,0,0,0,259.451
104186104,104187324,Directed,58,0,0,0,86.429
104186114,104186104,Directed,59,0,0,0,175.283
104186114,3046670098,Directed,60,0,0,0,54.317
104186114,104187329,Directed,61,0,0,0,73.054
104186320,104186323,Directed,62,0,0,1,268.228
104186320,104789571,Directed,63,0,0,1,166.793
104186320,104789594,Directed,64,0,0,1,145.726
104186323,104186332,Directed,65,0,0,1,61.11
104186323,104186320,Directed,66,0,0,1,268.228
104186323,104368467,Directed,67,0,0,1,134.957
104186332,104186323,Directed,68,0,0,1,61.11
104186332,105255276,Directed,69,0,0,1,96.009
104186332,106119677,Directed,70,0,0,1,914.165
104186560,104186571,Directed,71,0,0,1,195.989
104186560,5733568479,Directed,72,0,0,1,99.629
104186560,105176586,Directed,73,0,0,1,98.107
104186571,104186578,Directed,74,0,0,1,219.9
104186571,104186560,Directed,75,0,0,1,195.989
104186571,106017037,Directed,76,0,0,1,148.812
104186571,105740018,Directed,77,0,0,1,108.288
104186578,104186571,Directed,78,0,0,1,219.9
104186578,104195409,Directed,79,0,0,1,54.276
104186578,106017055,Directed,80,0,0,1,134.579
104186715,104186720,Directed,81,0,0,1,171.873
104186715,104574451,Directed,82,0,0,1,51.163
104186715,106312860,Directed,83,0,0,1,321.242
104186720,104186715,Directed,84,0,0,1,171.873
104186720,104574457,Directed,85,0,0,1,53.62
104186720,105002883,Directed,86,0,0,1,180.252
104186744,104186753,Directed,87,0,0,0,122.101
104186744,105927622,Directed,88,0,0,0,49.844
104186744,105965543,Directed,89,0,0,0,175.736
104186744,105965507,Directed,90,0,0,0,86.422
104186753,104186765,Directed,91,0,0,0,136.506
104186753,104186744,Directed,92,0,0,0,122.101
104186753,106069613,Directed,93,0,0,0,169.216
104186753,105965543,Directed,94,0,0,0,296.2
104186765,104186773,Directed,95,0,0,0,124.215
104186765,104186753,Directed,96,0,0,0,136.506
104186765,104704862,Directed,97,0,0,0,173.82
104186773,104186779,Directed,98,0,0,0,48.731
104186773,104186765,Directed,99,0,0,0,124.215
104186773,104704879,Directed,100,0,0,0,175.422
104186779,572065243,Directed,101,0,0,0,72.134
104186779,104186773,Directed,102,0,0,0,48.731
104186779,104690428,Directed,103,0,0,0,126.787
104186789,104186797,Directed,104,0,0,0,46.638
104186789,572065243,Directed,105,0,0,0,17.929
104186789,105735950,Directed,106,0,0,0,163.278
104186797,104186802,Directed,107,0,0,0,75.932
104186797,104186789,Directed,108,0,0,0,46.638
104186797,105181349,Directed,109,0,0,0,341.562
104186802,104186797,Directed,110,0,0,0,75.932
104186802,105823477,Directed,111,0,0,0,56.521
104186802,104186809,Directed,112,0,0,0,119.008
104186809,105748284,Directed,113,0,0,0,56.639
104186809,105748278,Directed,114,0,0,0,56.196
104186809,104186816,Directed,115,0,0,0,104.733
104186809,104186802,Directed,116,0,0,0,119.008
104186816,105823501,Directed,117,0,0,0,53.393
104186816,104186822,Directed,118,0,0,0,102.528
104186816,104186809,Directed,119,0,0,0,104.733
104186822,104186816,Directed,120,0,0,0,102.528
104186822,105255675,Directed,121,0,0,0,38.836
104186822,105823513,Directed,122,0,0,0,54.882
104186822,104186829,Directed,123,0,0,0,109.116
104186829,105823526,Directed,124,0,0,0,58.778
104186829,104186833,Directed,125,0,0,0,41.798
104186829,104186822,Directed,126,0,0,0,109.116
104186833,105255682,Directed,127,0,0,0,49.769
104186833,104186843,Directed,128,0,0,0,50.982
104186833,104186829,Directed,129,0,0,0,41.798
104186843,105001949,Directed,130,0,0,0,58.513
104186843,104186854,Directed,131,0,0,0,89.996
104186843,104186833,Directed,132,0,0,0,50.982
104186854,104837526,Directed,133,0,0,0,55.633
104186854,104186862,Directed,134,0,0,0,21.907
104186854,104186843,Directed,135,0,0,0,89.996
104186862,104837651,Directed,136,0,0,0,70.232
104186862,104186871,Directed,137,0,0,0,143.462
104186862,104186854,Directed,138,0,0,0,21.907
104186871,104925372,Directed,139,0,0,0,82.382
104186871,104925364,Directed,140,0,0,0,235.638
104186871,104186881,Directed,141,0,0,0,106.352
104186871,104186862,Directed,142,0,0,0,143.462
104186881,106033636,Directed,143,0,0,0,230.121
104186881,104186887,Directed,144,0,0,0,105.347
104186881,104186871,Directed,145,0,0,0,106.352
104186887,105008175,Directed,146,0,0,0,228.115
104186887,105008186,Directed,147,0,0,0,107.951
104186887,104186898,Directed,148,0,0,0,90.316
104186887,104186881,Directed,149,0,0,0,105.347
104186898,104811788,Directed,150,0,0,0,195.92
104186898,104186887,Directed,151,0,0,0,90.316
104186898,104402366,Directed,152,0,0,0,119.96
104186898,104186908,Directed,153,0,0,0,90.506
104186908,104919809,Directed,154,0,0,0,195.648
104186908,104186918,Directed,155,0,0,0,86.259
104186908,104186898,Directed,156,0,0,0,90.506
104186918,104695316,Directed,157,0,0,0,197.58
104186918,104186908,Directed,158,0,0,0,86.259
104187038,104187045,Directed,159,0,0,1,176.885
104187038,104359320,Directed,160,0,0,1,40.117
104187038,104359265,Directed,161,0,0,1,42.788
104187045,104187053,Directed,162,0,0,1,167.23
104187045,104187038,Directed,163,0,0,1,176.885
104187045,104359323,Directed,164,0,0,1,41.385
104187045,104359272,Directed,165,0,0,1,41.619
104187053,104187056,Directed,166,0,0,1,83.888
104187053,104187045,Directed,167,0,0,1,167.23
104187053,104359326,Directed,168,0,0,1,43.7
104187053,104359280,Directed,169,0,0,1,47.121
104187056,104187062,Directed,170,0,0,1,127.287
104187056,104187053,Directed,171,0,0,1,83.888
104187056,104741415,Directed,172,0,0,1,89.969
104187062,104187069,Directed,173,0,0,1,117.174
104187062,104187056,Directed,174,0,0,1,127.287
104187062,2611571712,Directed,175,0,0,1,39.84
104187062,104539670,Directed,176,0,0,1,90.83
104187069,104187062,Directed,177,0,0,1,117.174
104187069,2611571690,Directed,178,0,0,1,41.879
104187069,104590377,Directed,179,0,0,1,112.004
104187225,104468461,Directed,180,0,0,1,52.293
104187225,104187232,Directed,181,0,0,1,48.01
104187225,4185594440,Directed,182,0,0,1,214.38
104187232,105045957,Directed,183,0,0,1,106.907
104187232,104187243,Directed,184,0,0,1,102.135
104187232,104187225,Directed,185,0,0,1,48.01
104187232,106036437,Directed,186,0,0,1,89.732
104187243,105045976,Directed,187,0,0,1,110.7
104187243,106036447,Directed,188,0,0,1,81.859
104187243,104187232,Directed,189,0,0,1,102.135
104187293,106130868,Directed,190,0,0,0,89.016
104187293,106130854,Directed,191,0,0,0,95.348
104187293,104187301,Directed,192,0,0,0,79.465
104187293,105121497,Directed,193,0,0,0,270.609
104187301,3195258975,Directed,194,0,0,0,10.6
104187301,104187293,Directed,195,0,0,0,79.465
104187301,105705847,Directed,196,0,0,0,348.949
104187319,104187324,Directed,197,0,0,0,285.04
104187319,105817935,Directed,198,0,0,0,86.805
104187319,3195258975,Directed,199,0,0,0,130.151
104187324,104187319,Directed,200,0,0,0,285.04
104187324,104187329,Directed,201,0,0,0,98.627
104187324,104186104,Directed,202,0,0,0,86.429
104187324,104675012,Directed,203,0,0,0,93.147
104187329,104187324,Directed,204,0,0,0,98.627
104187329,104825792,Directed,205,0,0,0,64.16
104187329,3046670091,Directed,206,0,0,0,80.114
104187329,104186114,Directed,207,0,0,0,73.054
104187341,104711638,Directed,208,0,0,0,91.04
104187341,104711630,Directed,209,0,0,0,136.289
104187341,104187353,Directed,210,0,0,0,116.539
104187341,3046670091,Directed,211,0,0,0,101.372
104187353,3195258970,Directed,212,0,0,0,93.534
104187353,104187364,Directed,213,0,0,0,175.852
104187353,104187341,Directed,214,0,0,0,116.539
104187364,104486263,Directed,215,0,0,0,49.591
104187364,104361037,Directed,216,0,0,0,81.869
104187364,104187370,Directed,217,0,0,0,46.374
104187364,104187353,Directed,218,0,0,0,175.852
104187370,104560429,Directed,219,0,0,0,105.226
104187370,104187373,Directed,220,0,0,0,46.713
104187370,104187364,Directed,221,0,0,0,46.374
104187373,106340469,Directed,222,0,0,0,235.65
104187373,104187370,Directed,223,0,0,0,46.713
104187373,105963544,Directed,224,0,0,0,108.73
104187373,104187384,Directed,225,0,0,0,62.512
104187384,104993726,Directed,226,0,0,0,119.242
104187384,104187391,Directed,227,0,0,0,65.159
