X,Y,id,modularity,hood_no,hood
582902.5947,4476953.863,104891033,2,25,Duquesne Heights
582803.5773,4477020.964,104891049,2,25,Duquesne Heights
582742.3867,4477062.429,104891063,2,25,Duquesne Heights
582925.3429,4476586.167,106070932,2,25,Duquesne Heights
582808.1206,4476624.525,106070946,2,25,Duquesne Heights
582582.6017,4477164.598,2394130344,2,25,Duquesne Heights
583111.4238,4476037.462,105748915,2,25,Duquesne Heights
583140.0425,4476189.204,105748931,2,25,Duquesne Heights
583190.6126,4476499.963,105748963,2,25,Duquesne Heights
583018.1255,4476015.135,107585726,2,25,Duquesne Heights
582713.4053,4476405.379,105030319,2,25,Duquesne Heights
582863.6248,4476136.518,760849231,2,25,Duquesne Heights
582434.6694,4476654.088,106016665,2,25,Duquesne Heights
582851.4584,4477091.599,106016696,2,25,Duquesne Heights
582625.664,4476702.519,106016707,2,25,Duquesne Heights
583220.1717,4476653.003,104837786,2,25,Duquesne Heights
583125.366,4476670.168,104837793,2,25,Duquesne Heights
582729.0076,4476821.512,104969951,2,25,Duquesne Heights
582670.7092,4476684.576,104969962,2,25,Duquesne Heights
582596.3359,4476516.679,104969968,2,25,Duquesne Heights
582421.3886,4477443.967,5000839153,2,25,Duquesne Heights
582438.3391,4477452.846,5000839355,2,25,Duquesne Heights
582573.2863,4476763.898,104710605,2,25,Duquesne Heights
582414.6705,4476946.802,104448942,2,25,Duquesne Heights
583098.7008,4476515.318,105829320,2,25,Duquesne Heights
582367.7841,4476708.871,5202892948,2,25,Duquesne Heights
582830.3527,4477002.82,104716840,2,25,Duquesne Heights
582797.8291,4476802.001,104716851,2,25,Duquesne Heights
582734.6412,4476655.497,104716859,2,25,Duquesne Heights
582641.7947,4476435.962,104716866,2,25,Duquesne Heights
582633.9779,4476414.028,104716870,2,25,Duquesne Heights
582692.4454,4476259.996,2402607372,2,25,Duquesne Heights
582874.4758,4476518.351,2402607374,2,25,Duquesne Heights
582846.6441,4476530.599,2402607375,2,25,Duquesne Heights
583076.7113,4476927.028,105050228,2,25,Duquesne Heights
583055.5628,4476800.214,105050237,2,25,Duquesne Heights
583014.043,4476570.397,105050282,2,25,Duquesne Heights
582983.0317,4476384.925,105050293,2,25,Duquesne Heights
582950.9558,4476183.589,105050310,2,25,Duquesne Heights
582871.8282,4476596.665,105970638,2,25,Duquesne Heights
582201.2798,4477079.196,105184687,2,25,Duquesne Heights
582291.127,4477165.242,105184695,2,25,Duquesne Heights
584282.8054,4475842.826,104990045,2,54,Mount Washington
584201.2017,4475899.448,104990049,2,54,Mount Washington
584011.4711,4476027.772,104990061,2,54,Mount Washington
583921.5676,4476082.772,104990070,2,54,Mount Washington
583658.6234,4476143.177,104990076,2,54,Mount Washington
583586.0915,4476156.888,104990081,2,54,Mount Washington
583365.7056,4476197.362,104990085,2,54,Mount Washington
583328.9864,4476205.357,104990098,2,54,Mount Washington
583233.9257,4476222.03,104990117,2,54,Mount Washington
584193.1286,4476043.366,105711161,2,54,Mount Washington
584075.8948,4476122.946,105711169,2,54,Mount Washington
583678.0999,4476268.597,105711184,2,54,Mount Washington
583440.6742,4475960.935,104532369,2,54,Mount Washington
583402.791,4475904.962,104532373,2,54,Mount Washington
584136.4409,4476212.005,106108509,2,54,Mount Washington
583351.8471,4476753.692,106108523,2,54,Mount Washington
584183.6392,4475150.365,105846695,2,54,Mount Washington
583435.8906,4476698.221,105125938,2,54,Mount Washington
583385.1804,4476466.646,105125959,2,54,Mount Washington
583809.5662,4476492.718,104537305,2,54,Mount Washington
583751.8332,4476251.292,104537319,2,54,Mount Washington
583722.346,4476129.057,104537328,2,54,Mount Washington
584284.0833,4475795.581,104933439,2,54,Mount Washington
584126.6558,4475685.695,104933455,2,54,Mount Washington
584184.8384,4475549.666,104933489,2,54,Mount Washington
583947.566,4475006.04,104934283,2,54,Mount Washington
583941.9562,4476074.152,690564379,2,54,Mount Washington
583918.394,4475669.993,105721227,2,54,Mount Washington
583763.2024,4475445.894,105721240,2,54,Mount Washington
583718.1225,4475448.554,105721245,2,54,Mount Washington
584265.7837,4476037.777,690564986,2,54,Mount Washington
584097.0307,4475969.15,104544230,2,54,Mount Washington
584056.3774,4475909.456,104544251,2,54,Mount Washington
584031.2393,4475874.793,104544261,2,54,Mount Washington
583489.6287,4476660.842,517880037,2,54,Mount Washington
583737.3744,4476567.346,517880053,2,54,Mount Washington
584200.7311,4474973.244,1025849644,2,54,Mount Washington
584298.1622,4475135.2,4862983957,2,54,Mount Washington
584250.0334,4475013.397,107626300,2,54,Mount Washington
584088.9403,4475745.12,104874146,2,54,Mount Washington
583828.3408,4475668.297,104874165,2,54,Mount Washington
583829.7164,4475623.44,104874174,2,54,Mount Washington
583834.1529,4475547.645,104874185,2,54,Mount Washington
584012.4379,4475675.943,105136352,2,54,Mount Washington
583850.2943,4475447.867,104874211,2,54,Mount Washington
583942.2617,4475448.575,105136358,2,54,Mount Washington
583760.4042,4475370.606,105136365,2,54,Mount Washington
583707.4697,4476550.914,3235594576,2,54,Mount Washington
583659.8315,4476022.051,107497060,2,54,Mount Washington
584273.5752,4475989.162,104548142,2,54,Mount Washington
583781.9378,4474773.92,104548487,2,54,Mount Washington
583760.8205,4474693.309,104548493,2,54,Mount Washington
583741.9051,4474619.106,104548499,2,54,Mount Washington
583683.9211,4474712.399,105729425,2,54,Mount Washington
584006.6845,4475941.682,105926694,2,54,Mount Washington
583819.4704,4475253.035,104617731,2,54,Mount Washington
583187.7117,4476023.178,107501332,2,54,Mount Washington
584295.4286,4475611.324,104946051,2,54,Mount Washington
584128.5956,4475472.079,104946066,2,54,Mount Washington
584072.8711,4475356.509,104946090,2,54,Mount Washington
584056.3665,4475321.976,104946100,2,54,Mount Washington
584045.1537,4475294.44,104946112,2,54,Mount Washington
584020.2128,4475232.148,104946119,2,54,Mount Washington
583997.8765,4475176.634,104946129,2,54,Mount Washington
583974.9619,4475119.693,104946139,2,54,Mount Washington
583955.6244,4475044.086,104946152,2,54,Mount Washington
583906.1492,4474879.807,104946172,2,54,Mount Washington
583846.646,4474765.285,104946195,2,54,Mount Washington
583806.6329,4474681.698,104946200,2,54,Mount Washington
583735.7615,4474374.539,104946207,2,54,Mount Washington
583637.1722,4474753.231,105863831,2,54,Mount Washington
583829.9268,4475326.267,3250543276,2,54,Mount Washington
583720.8423,4476548.299,105733064,2,54,Mount Washington
583659.1155,4476045.156,104490785,2,54,Mount Washington
583981.2647,4476324.199,105015288,2,54,Mount Washington
583971.3093,4476292.837,105015295,2,54,Mount Washington
583950.6705,4476205.725,105015303,2,54,Mount Washington
583912.3173,4476055.814,105015318,2,54,Mount Washington
583546.4561,4475533.108,104689367,2,54,Mount Washington
583541.6746,4475452.125,104689387,2,54,Mount Washington
584402.1594,4475312.662,104689597,2,54,Mount Washington
584131.1024,4474981.188,104624757,2,54,Mount Washington
583320.0546,4475934.437,1025864348,2,54,Mount Washington
583306.9118,4475951.399,1025864369,2,54,Mount Washington
583710.8887,4475116.328,1025864459,2,54,Mount Washington
583652.7788,4475118.644,1025864460,2,54,Mount Washington
583660.2928,4475970.856,105021645,2,54,Mount Washington
583896.1277,4475341.517,104826955,2,54,Mount Washington
583884.6172,4474906.154,105875563,2,54,Mount Washington
583267.0732,4476810.888,104892999,2,54,Mount Washington
583267.1924,4476646.765,105681174,2,54,Mount Washington
584329.1343,4475264.548,105682016,2,54,Mount Washington
584328.8162,4475191.774,105682027,2,54,Mount Washington
584252.8433,4476135.392,105748076,2,54,Mount Washington
584207.2765,4475829.188,105748090,2,54,Mount Washington
583313.1363,4476781.604,105748975,2,54,Mount Washington
583713.3072,4475549.247,107518692,2,54,Mount Washington
583668.5356,4475116.244,105880503,2,54,Mount Washington
583406.7449,4475930.817,104504426,2,54,Mount Washington
583301.7808,4475926.852,104504431,2,54,Mount Washington
583914.8349,4475044.495,104897735,2,54,Mount Washington
583865.9413,4474801.614,104898103,2,54,Mount Washington
584326.4425,4475309.234,104832667,2,54,Mount Washington
584308.8261,4475305.75,104832679,2,54,Mount Washington
583957.7848,4475053.458,760849168,2,54,Mount Washington
583873.7615,4475045.257,760849172,2,54,Mount Washington
583451.4987,4476181.099,760849199,2,54,Mount Washington
583380.4112,4475923.286,760849312,2,54,Mount Washington
583687.5466,4475988.634,760849346,2,54,Mount Washington
583742.7229,4474779.832,104901049,2,54,Mount Washington
583979.5371,4475432.218,105687491,2,54,Mount Washington
584010.2054,4475416.465,105687494,2,54,Mount Washington
583167.2086,4475925.246,104245786,2,54,Mount Washington
583457.3043,4476452.695,105032602,2,54,Mount Washington
583438.5151,4476301.083,105032606,2,54,Mount Washington
583647.1443,4476562.708,105689005,2,54,Mount Washington
583603.9731,4476277.095,105689013,2,54,Mount Washington
583563.8429,4475998.41,105689019,2,54,Mount Washington
583708.3962,4475626.614,104902936,2,54,Mount Washington
583621.4641,4475627.231,104902942,2,54,Mount Washington
583527.8896,4475631.627,104902948,2,54,Mount Washington
583657.6923,4474894.293,3633099968,2,54,Mount Washington
584253.1451,4475080.762,107656492,2,54,Mount Washington
584041.465,4475510.656,105232510,2,54,Mount Washington
583924.9997,4475852.077,104839739,2,54,Mount Washington
583732.0373,4475937.442,105888385,2,54,Mount Washington
583581.7075,4475743.741,105888392,2,54,Mount Washington
583867.8519,4476423.753,104644668,2,54,Mount Washington
583842.9308,4476325.814,104644685,2,54,Mount Washington
583821.7134,4476236.454,104644697,2,54,Mount Washington
583792.7796,4476112.615,104644711,2,54,Mount Washington
583713.5249,4475529.755,105235384,2,54,Mount Washington
584061.5719,4475584.784,104777266,2,54,Mount Washington
583986.4792,4475580.412,104777273,2,54,Mount Washington
583923.3206,4475575.519,104777283,2,54,Mount Washington
583904.2011,4475575.993,104777293,2,54,Mount Washington
583833.0056,4475573.609,104777303,2,54,Mount Washington
583671.2289,4474659.082,104845586,2,54,Mount Washington
583632.2022,4474668.626,104845592,2,54,Mount Washington
583776.7473,4475862.885,106025375,2,54,Mount Washington
583292.0016,4476481.429,105829299,2,54,Mount Washington
583733.1031,4474908.024,105702843,2,54,Mount Washington
583222.8897,4476173.86,106032746,2,54,Mount Washington
584280.9415,4476027.39,104853178,2,54,Mount Washington
583542.8604,4475762.036,104787922,2,54,Mount Washington
583844.1254,4475045.236,104919545,2,54,Mount Washington
583811.8647,4474895.238,104919562,2,54,Mount Washington
583577.1401,4476601.892,104919842,2,54,Mount Washington
583553.159,4476437.644,104919853,2,54,Mount Washington
583531.0347,4476287.838,104919870,2,54,Mount Washington
583513.1005,4476170.717,104919888,2,54,Mount Washington
583487.3885,4476010.025,104919900,2,54,Mount Washington
584177.4945,4475090.115,107475936,2,54,Mount Washington
584168.1524,4475025.954,107475940,2,54,Mount Washington
583419.5986,4476187.493,2632119297,2,54,Mount Washington
584280.7423,4475901.041,104528821,2,54,Mount Washington
584331.9956,4475875.785,104528829,2,54,Mount Washington
584125.2554,4475804.387,105774787,2,54,Mount Washington
584068.6284,4475681.014,105774795,2,54,Mount Washington
583784.8537,4475113.469,105774811,2,54,Mount Washington
583767.4544,4475044.945,105774817,2,54,Mount Washington
583713.0921,4474824.839,105774833,2,54,Mount Washington
583690.2665,4474738.348,105774837,2,54,Mount Washington
584774.3434,4475994.489,271200496,2,71,South Shore
584683.8854,4476073.975,271200500,2,71,South Shore
582493.1763,4477461.809,5000839351,2,71,South Shore
582452.7492,4477481.38,5000839344,2,87,West End
578850.3928,4478901.683,104728164,3,21,Chartiers City
578814.7209,4478969.847,104728173,3,21,Chartiers City
578800.3113,4478998.271,104728191,3,21,Chartiers City
578785.177,4479028.685,104728201,3,21,Chartiers City
578842.7273,4478800.192,104794025,3,21,Chartiers City
578739.7052,4478528.312,104597918,3,21,Chartiers City
578831.7998,4478937.589,104537178,3,21,Chartiers City
578635.1244,4478834.443,104537200,3,21,Chartiers City
578818.6247,4478837.472,105984847,3,21,Chartiers City
578581.2373,4478964.207,105985603,3,21,Chartiers City
578577.8831,4479219.925,105985612,3,21,Chartiers City
578590.8345,4478862.619,105861097,3,21,Chartiers City
578922.2391,4479064.532,105075359,3,21,Chartiers City
578947.7703,4479226.259,105075376,3,21,Chartiers City
578922.708,4478931.575,104496113,3,21,Chartiers City
578757.4822,4479096.378,104889635,3,21,Chartiers City
578658.1391,4479235.521,104889663,3,21,Chartiers City
579025.6382,4479210.173,105225127,3,21,Chartiers City
579015.7457,4479125.521,105225141,3,21,Chartiers City
578401.532,4479495.376,332705958,3,21,Chartiers City
579061.8614,4479172.578,4606709332,3,21,Chartiers City
579051.6885,4479118.529,4606709333,3,21,Chartiers City
578637.5124,4478788.741,104781474,3,21,Chartiers City
578660.0541,4478709.481,104781487,3,21,Chartiers City
578641.746,4478748.188,104781493,3,21,Chartiers City
578595.0299,4478825.673,104781498,3,21,Chartiers City
578634.2507,4478881.292,104781508,3,21,Chartiers City
578621.4663,4478927.806,104781515,3,21,Chartiers City
578610.6313,4478973.619,104781522,3,21,Chartiers City
578615.2845,4478873.7,104781542,3,21,Chartiers City
578986.5646,4479132.196,2014632897,3,21,Chartiers City
578807.9496,4479225.596,104785699,3,21,Chartiers City
578864.7112,4479054.2,104785710,3,21,Chartiers City
578997.6963,4479029.548,104787186,3,21,Chartiers City
578929.7299,4479147.06,104983822,3,21,Chartiers City
578897.7449,4479147.844,104983830,3,21,Chartiers City
578382.7303,4479414.717,105115758,3,21,Chartiers City
579067.4393,4478999.333,104790443,3,21,Chartiers City
578623.6626,4478783.278,3377135096,3,21,Chartiers City
580059.559,4478180.392,104857931,3,23,Crafton Heights
580035.9218,4478152.741,104857942,3,23,Crafton Heights
579810.3567,4478058.969,104857948,3,23,Crafton Heights
579701.8785,4477950.508,104857958,3,23,Crafton Heights
580170.6001,4478423.335,104857988,3,23,Crafton Heights
580099.5645,4478364.148,104858014,3,23,Crafton Heights
580093.7315,4478208.611,104858024,3,23,Crafton Heights
579999.0297,4478322.665,105252635,3,23,Crafton Heights
579920.7451,4478290.889,105252657,3,23,Crafton Heights
580246.6311,4478038.443,104736059,3,23,Crafton Heights
580176.8192,4478206.847,106114054,3,23,Crafton Heights
579585.8767,4477833.853,105985720,3,23,Crafton Heights
579535.8519,4477906.802,105985739,3,23,Crafton Heights
579951.6191,4477883.797,106056577,3,23,Crafton Heights
579905.5321,4477917.242,106056588,3,23,Crafton Heights
579762.4,4478131.949,106056608,3,23,Crafton Heights
580013.6267,4478001.846,106057251,3,23,Crafton Heights
580004.6573,4477998.353,106057260,3,23,Crafton Heights
580136.9996,4478209.462,107500422,3,23,Crafton Heights
580263.341,4478316.712,104699604,3,23,Crafton Heights
580185.3096,4478332.661,104699614,3,23,Crafton Heights
580148.3122,4478341.835,104699627,3,23,Crafton Heights
579976.5423,4478223.122,107526286,3,23,Crafton Heights
580103.8513,4478142.599,2993470550,3,23,Crafton Heights
580030.4509,4478159.954,2993470555,3,23,Crafton Heights
580113.4976,4478185.854,2993470567,3,23,Crafton Heights
580134.2549,4478343.094,2993470599,3,23,Crafton Heights
579783.8541,4477695.15,104844823,3,23,Crafton Heights
579727.4236,4477779.208,104844830,3,23,Crafton Heights
579723.9784,4477639.96,105174110,3,23,Crafton Heights
580097.0055,4478084.088,104786078,3,23,Crafton Heights
579860.5554,4477984.992,104786085,3,23,Crafton Heights
579760.3748,4477885.755,104786090,3,23,Crafton Heights
579658.4534,4477785.679,104786110,3,23,Crafton Heights
579634.5004,4477763.543,104786127,3,23,Crafton Heights
580249.2087,4478216.548,104461125,3,23,Crafton Heights
580328.481,4478373.595,105118735,3,23,Crafton Heights
580305.4062,4478327.665,105118745,3,23,Crafton Heights
580262.6068,4478246.754,105118751,3,23,Crafton Heights
579643.6563,4478016.696,105119390,3,23,Crafton Heights
577805.1541,4477918.238,105907988,3,32,Fairywood
577662.9612,4477760.489,105908005,3,32,Fairywood
578391.0027,4478169.499,4604037187,3,32,Fairywood
578333.5411,4478105.098,4604037188,3,32,Fairywood
578092.7938,4478234.711,4616556477,3,32,Fairywood
578067.6081,4478206.884,4616556481,3,32,Fairywood
578298.1429,4478066.106,4604040689,3,32,Fairywood
577411.2348,4478013.756,1771443821,3,32,Fairywood
577321.7258,4478041.062,1771443875,3,32,Fairywood
577251.6951,4478041.505,1771443883,3,32,Fairywood
577439.5841,4478059.076,1771443906,3,32,Fairywood
577441.0881,4478080.939,1771443971,3,32,Fairywood
578236.9136,4478091.865,1771443981,3,32,Fairywood
577962.1062,4478090.642,1771443985,3,32,Fairywood
577719.4109,4478160.977,1771444052,3,32,Fairywood
578155.0348,4478174.426,1771444065,3,32,Fairywood
578330.8331,4478196.955,1771444069,3,32,Fairywood
578248.8688,4478280.402,1771444089,3,32,Fairywood
577366.7674,4478430.106,1771444153,3,32,Fairywood
577894.1112,4478845.069,106314712,3,32,Fairywood
577822.2354,4478921.742,106314722,3,32,Fairywood
577957.4126,4477883.265,104940646,3,32,Fairywood
577856.3006,4477974.742,104940651,3,32,Fairywood
