FID,highway,lat,lon,osmid,ref,out_pgh,river_bge,ngh_name
10182, ,40.4467288,-79.9793069,105731559, ,0,0,Middle Hill
10183, ,40.4469226,-79.9788272,105731568, ,0,0,Middle Hill
10184, ,40.4471247,-79.9783472,105731575, ,0,0,Middle Hill
10185, ,40.4475423,-79.9773968,105731598, ,0,0,Middle Hill
10186, ,40.4477464,-79.9769462,105731608, ,0,0,Middle Hill
10187, ,40.4485217,-79.9751541,105731614, ,0,0,Middle Hill
10188, ,40.4487219,-79.9746579,105731623, ,0,0,Middle Hill
10189, ,40.4496201,-79.9725312,105731633, ,0,0,Middle Hill
10190, ,40.4502326,-79.971102,105731641, ,0,0,Bedford Dwellings
10191, ,40.4508041,-79.969718,105731656, ,0,0,Middle Hill
10192, ,40.4511368,-79.9689048,105731664, ,0,0,Middle Hill
10193, ,40.4513904,-79.968343,105731675, ,0,0,Middle Hill
10194,traffic_signals,40.4528801,-79.964925,105731704, ,0,0,Middle Hill
10195, ,40.4540574,-79.9631781,105731715, ,0,0,Upper Hill
10196, ,40.4562139,-79.9563094,105731758, ,0,0,Upper Hill
10197, ,40.456195,-79.9558745,105731769, ,0,0,Upper Hill
10198, ,40.4234119,-80.0757489,105731787, ,0,0,East Carnegie
10199, ,40.452449,-79.8764393,105731928, ,0,0,East Hills
10200, ,40.4527734,-79.8760064,105731937, ,0,0,East Hills
10201, ,40.477468,-80.0379498,105731951, ,0,0,Brighton Heights
10202, ,40.4758333,-79.9187861,105732009, ,0,0,Highland Park
10203, ,40.4765556,-79.918373,105732016, ,0,0,Highland Park
10204, ,40.4430236,-80.0406604,105732081, ,0,0,Elliott
10205, ,40.4437486,-80.0417373,105732089, ,0,0,Elliott
10206, ,40.4447366,-80.0431711,105732155, ,0,0,Crafton Heights
10207, ,40.4027007,-79.9103893,105732202, ,1,0,
10208, ,40.4022789,-79.9109153,105732218, ,1,0,
10209, ,40.4589459,-80.0119821,105732391, ,0,0,Central Northside
10210, ,40.4395185,-80.0410046,105732418, ,0,0,Elliott
10211, ,40.4392258,-80.0412553,105732425, ,0,0,Elliott
10212, ,40.4389262,-80.0415232,105732430, ,0,0,Elliott
10213, ,40.3952809,-79.9348702,105732515, ,0,0,Hays
10214, ,40.4826239,-79.9296982,105732607, ,0,0,Morningside
10215, ,40.4825194,-79.929209,105732618, ,0,0,Morningside
10216, ,40.3953819,-80.0345367,105732727, ,1,0,
10217, ,40.3936493,-80.0370437,105732734, ,1,0,
10218, ,40.4134019,-80.0879991,105732912, ,1,0,
10219, ,40.4153792,-80.0865533,105732923, ,1,0,
10220,traffic_signals,40.4353671,-80.0129098,105733064, ,0,0,Mount Washington
10221, ,40.4646276,-79.9498749,105733088, ,0,0,Bloomfield
10222, ,40.4644257,-79.9483601,105733093, ,0,0,Bloomfield
10223, ,40.382975,-79.9639128,105733112, ,1,0,
10224, ,40.3836472,-79.9634488,105733122, ,1,0,
10225, ,40.4276509,-80.0728323,105733176, ,1,0,
10226, ,40.431448,-80.0689027,105733200, ,0,0,
10227, ,40.4105802,-79.9787282,105733310, ,0,0,Mt. Oliver
10228, ,40.4867158,-79.9668069,105733481, ,1,0,
10229, ,40.3826521,-80.0005374,105734212, ,0,0,Overbrook
10230, ,40.3818489,-80.0021364,105734220, ,0,0,Overbrook
10231, ,40.4466092,-80.0649426,105734342, ,1,0,
10232, ,40.4504613,-79.9750429,105734355, ,0,0,Bedford Dwellings
10233, ,40.4508157,-79.9721808,105734368, ,0,0,Bedford Dwellings
10234, ,40.4433912,-80.054771,105734394, ,0,0,Crafton Heights
10235, ,40.442769,-80.053176,105734403, ,0,0,Crafton Heights
10236, ,40.3688348,-79.9249638,105734633, ,1,0,
10237, ,40.3691684,-79.9252414,105734640, ,1,0,
10238, ,40.4561485,-79.964953,105734785, ,0,0,Polish Hill
10239, ,40.4559834,-79.9642723,105734791, ,0,0,Polish Hill
10240, ,40.4556648,-79.9639894,105734796, ,0,0,Upper Hill
10241, ,40.4963818,-79.9346225,105734938, ,1,0,
10242, ,40.4434609,-79.9993337,105735023, ,0,0,Central Business District
10243,traffic_signals,40.4426793,-79.9989361,105735029, ,0,0,Central Business District
10244, ,40.4169736,-80.0843462,105735160, ,1,0,
10245, ,40.4173201,-80.0839,105735164, ,1,0,
10246, ,40.4174321,-80.0897007,105735414, ,1,0,
10247,traffic_signals,40.4500016,-79.9037561,105735526, ,0,0,Point Breeze
10248, ,40.4517187,-79.9023645,105735535, ,0,0,Point Breeze North
10249, ,40.4537681,-79.9006694,105735547, ,0,0,Homewood South
10250, ,40.4551142,-79.8996044,105735554, ,0,0,Homewood South
10251, ,40.4564946,-79.8990518,105735563, ,0,0,Homewood South
10252, ,40.4569786,-79.8989017,105735574, ,0,0,Homewood South
10253, ,40.4579298,-79.8985297,105735581, ,0,0,Homewood North
10254, ,40.4583634,-79.8983494,105735588, ,0,0,Homewood North
10255, ,40.4590281,-79.8980997,105735600, ,0,0,Homewood North
10256, ,40.4593379,-79.8979712,105735607, ,0,0,Homewood North
10257, ,40.4607389,-79.8975367,105735617, ,0,0,Homewood North
10258, ,40.4614011,-79.8975367,105735625, ,0,0,Homewood North
10259, ,40.4627323,-79.8974933,105735633, ,0,0,Homewood North
10260, ,40.4630441,-79.8970751,105735638, ,0,0,Homewood North
10261, ,40.4633449,-79.8967447,105735650, ,0,0,Homewood North
10262, ,40.4638622,-79.8959569,105735655, ,0,0,Lincoln-Lemington-Belmar
10263, ,40.4288015,-80.0024974,105735720, ,0,0,Mount Washington
10264,stop,40.424934,-79.9199497,105735748, ,0,0,Squirrel Hill South
10265, ,40.4683036,-79.929892,105735950, ,0,0,Garfield
10266, ,40.4177425,-80.0453618,105736060, ,1,0,
10267, ,40.4201981,-80.0408869,105736067, ,1,0,
10268, ,40.4642908,-79.9633011,105736080, ,0,0,Lower Lawrenceville
10269, ,40.4646653,-79.9628054,105736084, ,0,0,Lower Lawrenceville
10270, ,40.4649607,-79.9625083,105736088, ,0,0,Lower Lawrenceville
10271, ,40.465219,-79.9622292,105736094, ,0,0,Lower Lawrenceville
10272, ,40.4495784,-79.9024882,105736112, ,0,0,Point Breeze North
10273, ,40.4486967,-79.9030949,105736115, ,0,0,Point Breeze
10274, ,40.4424103,-80.0334072,105736378, ,0,0,West End
10275, ,40.4420215,-80.0331506,105736382, ,0,0,West End
10276, ,40.4409045,-80.0324889,105736386, ,0,0,West End
10277,traffic_signals,40.4439323,-79.8647596,105736884, ,1,0,
10278, ,40.4677961,-79.9269115,105736997, ,0,0,East Liberty
10279, ,40.4693836,-79.9259771,105737001, ,0,0,East Liberty
10280, ,40.4710501,-79.9249306,105737010, ,0,0,East Liberty
10281, ,40.4723233,-79.9241753,105737021, ,0,0,Highland Park
10282, ,40.4742255,-79.9230266,105737037, ,0,0,Highland Park
10283, ,40.4026166,-80.0319475,105737198, ,0,0,Beechview
10284, ,40.4921135,-79.9068844,105738409, ,1,0,
10285, ,40.493485,-79.9062321,105738415, ,1,0,
10286, ,40.4942999,-79.9058423,105738421, ,1,0,
10287,traffic_signals,40.4519569,-80.0165255,105738506, ,0,0,Allegheny West
10288,traffic_signals,40.4515176,-80.0189177,105738515, ,0,0,Chateau
10289, ,40.4513027,-80.0200858,105738520, ,0,0,Chateau
10290,traffic_signals,40.4506613,-80.0235725,105738528, ,0,0,Manchester
10291, ,40.416669,-80.0450148,105738588, ,1,0,
10292, ,40.4952637,-79.947978,105738787, ,1,0,
10293, ,40.407569,-80.018975,105738829, ,0,0,Beechview
10294, ,40.4075634,-80.0194779,105738841, ,0,0,Beechview
10295, ,40.4075657,-80.0204804,105738851, ,0,0,Beechview
10296, ,40.4075657,-80.0207808,105738861, ,0,0,Beechview
10297, ,40.4075531,-80.0235569,105738870, ,0,0,Beechview
10298, ,40.4064939,-80.026437,105738878, ,0,0,Beechview
10299, ,40.4952483,-79.9259764,105738996, ,1,0,
10300, ,40.4952881,-79.9253447,105739005, ,1,0,
10301, ,40.495436,-79.9234095,105739009, ,1,0,
10302, ,40.4943692,-79.915564,105739029, ,1,0,
10303, ,40.4165026,-79.9875044,105739046, ,1,0,
10304, ,40.4002858,-79.9753165,105739068, ,1,0,
10305, ,40.4534342,-79.9990894,105739098, ,0,0,East Allegheny
10306, ,40.4537697,-79.9991124,105739107, ,0,0,East Allegheny
10307, ,40.4553729,-79.9996374,105739115, ,0,0,East Allegheny
10308, ,40.4556892,-79.999741,105739120, ,0,0,East Allegheny
10309, ,40.4557745,-79.9997689,105739125, ,0,0,East Allegheny
10310, ,40.4561761,-79.9999005,105739130, ,0,0,East Allegheny
10311,traffic_signals,40.4567089,-80.000075,105739134, ,0,0,East Allegheny
10312, ,40.4294791,-80.0619147,105739166, ,1,0,
10313, ,40.464573,-80.0285609,105739690, ,0,0,Marshall-Shadeland
10314, ,40.4640249,-80.0314107,105739720, ,0,0,Marshall-Shadeland
10315, ,40.4775478,-80.0093617,105739874, ,0,0,Perry North
10316, ,40.4775577,-80.0089965,105739878, ,0,0,Perry North
10317, ,40.3806605,-79.9080726,105740001, ,1,0,
10318, ,40.38035,-79.9079224,105740004, ,1,0,
10319, ,40.3861643,-79.9095194,105740018, ,1,0,
10320, ,40.3837861,-79.9088935,105740022, ,1,0,
10321, ,40.3835352,-79.9088159,105740028, ,1,0,
10322, ,40.3785128,-79.9754387,105740456, ,1,0,
10323, ,40.3784372,-79.9748138,105740464, ,1,0,
10324, ,40.3782656,-79.9735719,105740471, ,1,0,
10325, ,40.3780081,-79.9718768,105740477, ,1,0,
10326, ,40.3779101,-79.9713457,105740481, ,1,0,
10327, ,40.3776056,-79.9698651,105740490, ,1,0,
10328, ,40.49843,-80.0232464,105740507, ,1,0,
10329, ,40.4554064,-80.0150831,105740565, ,0,0,Central Northside
10330, ,40.3824857,-79.9794059,105740590, ,0,0,Carrick
10331, ,40.4541162,-80.0160106,105740601, ,0,0,Central Northside
10332, ,40.4538995,-80.0171701,105740603, ,0,0,Central Northside
10333, ,40.4534569,-80.0195376,105740605, ,0,0,Central Northside
10334, ,40.4897545,-80.0169242,105740727, ,0,0,Perry North
10335, ,40.4901033,-80.0168616,105740730, ,0,0,Perry North
10336,turning_circle,40.372331,-80.0132939,105740771, ,1,0,
10337,traffic_signals,40.3844638,-79.9778591,105740781, ,0,0,Carrick
10338, ,40.3843726,-79.9804008,105740786, ,0,0,Carrick
10339, ,40.3843517,-79.9823802,105740791, ,0,0,Carrick
10340, ,40.3844851,-79.9843648,105740796, ,0,0,Carrick
10341, ,40.4662285,-79.9462501,105741113, ,0,0,Garfield
10342, ,40.466071,-79.9450973,105741118, ,0,0,Garfield
10343, ,40.4653413,-79.9384103,105741120, ,0,0,Garfield
10344, ,40.4491399,-79.8821789,105741180, ,1,0,
10345, ,40.4674954,-79.9173705,105741193, ,0,0,East Liberty
10346, ,40.3927659,-80.0512066,105741958, ,1,0,
10347, ,40.4679575,-79.8862277,105742008, ,1,0,
10348, ,40.3662694,-79.9260467,105742048, ,1,0,
10349, ,40.3687078,-79.9191057,105742077, ,0,0,Lincoln Place
10350, ,40.3687205,-79.9174831,105742081, ,0,0,Lincoln Place
10351, ,40.368354,-79.9116226,105742088, ,0,0,Lincoln Place
10352, ,40.4810651,-79.9365986,105742101, ,0,0,Stanton Heights
10353, ,40.4440998,-79.9846304,105742112, ,0,0,Crawford-Roberts
10354, ,40.4447959,-79.982892,105742117, ,0,0,Crawford-Roberts
