id,osm_node_i,lat,lon,modularity,wprdc_hood,hood_no
26931,3830208914,40.4539985,-80.0145273,4,Central Northside,19
26932,104712743,40.4541551,-80.0136179,4,Central Northside,19
26943,5002329393,40.4719206,-80.0155074,4,Perry South,62
26944,5002329326,40.4723904,-80.0155299,4,Perry South,62
26945,5002328878,40.474944,-80.0115885,4,Perry North,61
26946,5002328870,40.4751313,-80.0115034,4,Perry North,61
26958,3167104179,40.4536952,-80.0144589,4,Allegheny Center,1
26959,105720931,40.4546158,-80.0147858,4,Central Northside,19
26979,5002329327,40.4723462,-80.016798,4,Perry South,62
26980,104726100,40.471012,-80.0086003,4,Perry South,62
26981,105145289,40.4719136,-80.0101624,4,Perry South,62
27020,5336003162,40.4576749,-80.0073933,4,Central Northside,19
27021,104725958,40.4615032,-80.0175899,4,Perry South,62
27022,106025811,40.4613637,-80.0183349,4,Perry South,62
27023,106033446,40.4612784,-80.0187909,4,Perry South,62
27024,106039402,40.461527,-80.018959,4,Perry South,62
27110,104685386,40.4566849,-80.0162633,4,California-Kirkbride,15
27537,105070513,40.4547234,-80.0138041,4,Central Northside,19
27538,105165259,40.4559004,-80.0152799,4,Central Northside,19
27565,5010208432,40.4842303,-80.013646,4,Perry North,61
27662,105158306,40.4748657,-80.0135168,4,Perry South,62
27765,5763055449,40.4576878,-80.0073177,4,Central Northside,19
27766,5336003163,40.4575032,-80.0072928,4,Central Northside,19
27886,5848058991,40.4595057,-80.0043221,4,Fineview,33
28057,1252520716,40.4589906,-80.0068055,4,Central Northside,19
28,104186099,40.4826482,-80.0302919,7,Brighton Heights,13
29,104186104,40.4827012,-80.032767,7,Brighton Heights,13
30,104186114,40.4821027,-80.0346352,7,Brighton Heights,13
73,104187293,40.4817138,-80.0269733,7,Brighton Heights,13
74,104187301,40.4816061,-80.0278936,7,Brighton Heights,13
75,3195258975,40.4815769,-80.0280129,7,Brighton Heights,13
76,104187319,40.4814353,-80.0295061,7,Brighton Heights,13
77,104187324,40.4819263,-80.0328139,7,Brighton Heights,13
78,104187329,40.4817084,-80.0339443,7,Brighton Heights,13
108,104193527,40.4718937,-80.0344896,7,Marshall-Shadeland,50
249,104361037,40.4797748,-80.039088,7,Brighton Heights,13
256,104362759,40.4832192,-80.0463763,7,Brighton Heights,13
257,4046877167,40.4824838,-80.0468373,7,Brighton Heights,13
290,2501948080,40.487932,-80.0307965,7,Brighton Heights,13
407,2515546473,40.490663,-80.032639,7,Brighton Heights,13
408,104449221,40.4906499,-80.033611,7,Brighton Heights,13
452,104459886,40.4777336,-80.0177999,7,Perry North,61
583,104494071,40.4872315,-80.0328082,7,Brighton Heights,13
584,104494119,40.4872068,-80.0302573,7,Brighton Heights,13
585,104940887,40.4874508,-80.0289223,7,Brighton Heights,13
586,104940894,40.4874511,-80.0287664,7,Brighton Heights,13
587,104940906,40.4873848,-80.0284151,7,Brighton Heights,13
588,104940916,40.4872199,-80.0279881,7,Brighton Heights,13
589,104940921,40.4871199,-80.0277488,7,Brighton Heights,13
590,2501948051,40.4870118,-80.0275913,7,Brighton Heights,13
591,104940943,40.4863636,-80.0271129,7,Brighton Heights,13
592,104940929,40.4862076,-80.0273987,7,Brighton Heights,13
593,4046916276,40.4864081,-80.0277081,7,Brighton Heights,13
646,104505924,40.4787267,-80.0433539,7,Brighton Heights,13
647,684597808,40.4788724,-80.0430514,7,Brighton Heights,13
994,104538620,40.4769543,-80.0307758,7,Brighton Heights,13
1241,104551760,40.4886144,-80.0435438,7,Brighton Heights,13
1242,104551779,40.4879534,-80.0442592,7,Brighton Heights,13
1243,104551796,40.487263,-80.0450065,7,Brighton Heights,13
1260,104552847,40.4707166,-80.0258476,7,Marshall-Shadeland,50
1261,104552866,40.4705569,-80.026668,7,Marshall-Shadeland,50
1379,104560388,40.4764627,-80.0386512,7,Brighton Heights,13
1404,104561502,40.4669734,-80.0318301,7,Marshall-Shadeland,50
1405,104561509,40.4665753,-80.0316778,7,Marshall-Shadeland,50
1406,104561516,40.4661197,-80.0315136,7,Marshall-Shadeland,50
1475,104563769,40.4829779,-80.0455452,7,Brighton Heights,13
1476,104563788,40.4845837,-80.0447614,7,Brighton Heights,13
1512,104566414,40.4745432,-80.0281428,7,Marshall-Shadeland,50
1513,104566425,40.4741359,-80.0281544,7,Marshall-Shadeland,50
1940,104592603,40.4835036,-80.0302209,7,Brighton Heights,13
1941,104592607,40.4835363,-80.0311553,7,Brighton Heights,13
1942,104592623,40.4834078,-80.0335285,7,Brighton Heights,13
1943,104592634,40.483236,-80.0344412,7,Brighton Heights,13
1944,104592641,40.4830623,-80.0354228,7,Brighton Heights,13
1945,104592675,40.4819174,-80.0417335,7,Brighton Heights,13
1946,104592698,40.4823935,-80.0435323,7,Brighton Heights,13
1947,104592709,40.4826597,-80.0444491,7,Brighton Heights,13
1948,104592720,40.4829186,-80.0453408,7,Brighton Heights,13
1949,104592730,40.4833224,-80.046732,7,Brighton Heights,13
1950,104592747,40.4836669,-80.0479186,7,Brighton Heights,13
2022,104595302,40.4728233,-80.0296162,7,Marshall-Shadeland,50
2023,104595322,40.4726394,-80.0306069,7,Marshall-Shadeland,50
2178,104603610,40.4822797,-80.0211137,7,Perry North,61
2179,104603692,40.4818514,-80.0179605,7,Perry North,61
2180,104604046,40.4818916,-80.0183537,7,Perry North,61
2181,104603820,40.4834194,-80.0241456,7,Perry North,61
2182,104604062,40.4826772,-80.0182127,7,Perry North,61
2315,104610797,40.4893026,-80.0223926,7,Perry North,61
2316,104610818,40.4899464,-80.021449,7,Perry North,61
2425,104616900,40.4838929,-80.0407043,7,Brighton Heights,13
2426,104616906,40.4847222,-80.0421297,7,Brighton Heights,13
2490,104619945,40.4837916,-80.0367827,7,Brighton Heights,13
2491,104619958,40.4830323,-80.0411547,7,Brighton Heights,13
2563,104624073,40.4858009,-80.0231317,7,Perry North,61
3197,104654178,40.4813737,-80.041482,7,Brighton Heights,13
3198,104654184,40.4813474,-80.0422153,7,Brighton Heights,13
3199,104449084,40.480721,-80.0436281,7,Brighton Heights,13
3271,104658781,40.4761991,-80.0225833,7,Marshall-Shadeland,50
3331,104661678,40.4663613,-80.0291569,7,Marshall-Shadeland,50
3332,104661667,40.4668823,-80.0264158,7,Marshall-Shadeland,50
3333,104661656,40.4671484,-80.0250249,7,Perry South,62
3489,104669987,40.4788954,-80.0414909,7,Brighton Heights,13
3490,104187391,40.4799007,-80.0418039,7,Brighton Heights,13
3491,104669997,40.4803767,-80.0419522,7,Brighton Heights,13
3492,104670006,40.4808828,-80.0421098,7,Brighton Heights,13
3577,104675022,40.4807167,-80.0325826,7,Brighton Heights,13
3578,104675040,40.479409,-80.0317113,7,Brighton Heights,13
3579,104675044,40.4790859,-80.031705,7,Brighton Heights,13
3615,104677203,40.4890154,-80.0305822,7,Brighton Heights,13
3663,104679922,40.4680242,-80.0298407,7,Marshall-Shadeland,50
3664,3195258969,40.4678913,-80.0305502,7,Marshall-Shadeland,50
3665,104679934,40.4676419,-80.0310863,7,Marshall-Shadeland,50
3666,104679939,40.466369,-80.0325065,7,Marshall-Shadeland,50
3667,104352961,40.4654709,-80.0333606,7,Marshall-Shadeland,50
4059,104702942,40.4688339,-80.0314599,7,Marshall-Shadeland,50
4060,104702955,40.4696047,-80.0317166,7,Marshall-Shadeland,50
4061,104702966,40.4700649,-80.0318688,7,Marshall-Shadeland,50
4062,104702975,40.4703722,-80.0319722,7,Marshall-Shadeland,50
4063,104702979,40.4708448,-80.032115,7,Marshall-Shadeland,50
4064,104702989,40.4713093,-80.0322711,7,Marshall-Shadeland,50
4173,104707151,40.4689655,-80.0418226,7,Marshall-Shadeland,50
4174,104707157,40.4695455,-80.0387436,7,Marshall-Shadeland,50
4182,104707491,40.4675929,-80.0329183,7,Marshall-Shadeland,50
4183,104707500,40.4679455,-80.03305,7,Marshall-Shadeland,50
4184,2540771474,40.4680803,-80.0331025,7,Marshall-Shadeland,50
4185,104707508,40.4684851,-80.0332418,7,Marshall-Shadeland,50
4186,104707523,40.4691476,-80.0334643,7,Marshall-Shadeland,50
4187,104707534,40.4696317,-80.033607,7,Marshall-Shadeland,50
4188,104707546,40.4699113,-80.0336926,7,Marshall-Shadeland,50
4238,104711503,40.4717983,-80.0373884,7,Marshall-Shadeland,50
4239,104711528,40.4725623,-80.0365625,7,Marshall-Shadeland,50
4240,104711540,40.4730384,-80.0360385,7,Marshall-Shadeland,50
4241,2501800119,40.4745511,-80.0349542,7,Marshall-Shadeland,50
4242,104711550,40.4751033,-80.0351215,7,Brighton Heights,13
4245,104711566,40.4757528,-80.0361731,7,Brighton Heights,13
4246,104711615,40.4779545,-80.0360429,7,Brighton Heights,13
4247,104711621,40.4788703,-80.0352452,7,Brighton Heights,13
4248,104711630,40.4800821,-80.0356534,7,Brighton Heights,13
4249,104187341,40.4812769,-80.0360128,7,Brighton Heights,13
4250,104711638,40.4820744,-80.0362564,7,Brighton Heights,13
4251,104592650,40.482873,-80.0365004,7,Brighton Heights,13
4252,104711644,40.4843259,-80.0369468,7,Brighton Heights,13
4253,104711655,40.4858457,-80.0375291,7,Brighton Heights,13
4254,104711661,40.4862639,-80.0383879,7,Brighton Heights,13
4255,104711670,40.4868393,-80.0411069,7,Brighton Heights,13
4528,4046916273,40.4863505,-80.0278668,7,Brighton Heights,13
4580,104732072,40.4683602,-80.0251948,7,Perry South,62
4581,104732075,40.4682687,-80.0259125,7,Marshall-Shadeland,50
4582,104732082,40.4681483,-80.0268557,7,Marshall-Shadeland,50
4833,104763212,40.4719133,-80.0309875,7,Marshall-Shadeland,50
4834,104763240,40.4719553,-80.0297106,7,Marshall-Shadeland,50
4835,104763249,40.4719625,-80.0293163,7,Marshall-Shadeland,50
4836,104763277,40.4719841,-80.0281351,7,Marshall-Shadeland,50
4995,1252581971,40.4704593,-80.0353896,7,Marshall-Shadeland,50
5077,104777623,40.4777271,-80.035499,7,Brighton Heights,13
5215,4507432180,40.4754993,-80.0297212,7,Marshall-Shadeland,50
5216,104785198,40.4744351,-80.0286798,7,Marshall-Shadeland,50
5396,104794049,40.4882453,-80.0398281,7,Brighton Heights,13
5397,104794065,40.4889999,-80.0402658,7,Brighton Heights,13
5398,104794075,40.4897387,-80.0414367,7,Brighton Heights,13
5404,104794724,40.4832904,-80.0410205,7,Brighton Heights,13
5405,104794734,40.4840867,-80.043745,7,Brighton Heights,13
5734,104812810,40.4751738,-80.028432,7,Marshall-Shadeland,50
5871,104820823,40.4852523,-80.0316516,7,Brighton Heights,13
5872,104820835,40.4852407,-80.0327603,7,Brighton Heights,13
5873,2842317531,40.4846003,-80.0339192,7,Brighton Heights,13
5937,104825784,40.4794658,-80.0334815,7,Brighton Heights,13
5938,104825792,40.4813612,-80.0333384,7,Brighton Heights,13
5954,104675012,40.4810904,-80.0328649,7,Brighton Heights,13
5955,104826426,40.4831457,-80.0327217,7,Brighton Heights,13
6146,104841646,40.4745365,-80.02494,7,Marshall-Shadeland,50
6147,104841655,40.4749919,-80.0252788,7,Marshall-Shadeland,50
6555,104866516,40.4667599,-80.0307046,7,Marshall-Shadeland,50
6556,104732091,40.4672799,-80.0309225,7,Marshall-Shadeland,50
6734,104881372,40.4715421,-80.0308701,7,Marshall-Shadeland,50
6735,104881388,40.4713743,-80.0317665,7,Marshall-Shadeland,50
6736,104881421,40.4718052,-80.0355091,7,Marshall-Shadeland,50
6737,104881425,40.4717613,-80.0365588,7,Marshall-Shadeland,50
6738,104881448,40.4717651,-80.0372029,7,Marshall-Shadeland,50
6788,105985880,40.4799851,-80.0376923,7,Brighton Heights,13
7108,104903918,40.4775388,-80.0383936,7,Brighton Heights,13
7109,104903930,40.4773486,-80.0394559,7,Brighton Heights,13
7110,104903935,40.4772157,-80.0401976,7,Brighton Heights,13
7167,104908011,40.474177,-80.0370088,7,Brighton Heights,13
7168,104908032,40.4744911,-80.0390215,7,Brighton Heights,13
7384,104921248,40.4868233,-80.0369595,7,Brighton Heights,13
7385,104921266,40.4872864,-80.0362725,7,Brighton Heights,13
7386,104921275,40.4869739,-80.0355915,7,Brighton Heights,13
7387,104921307,40.4886,-80.036461,7,Brighton Heights,13
7408,104922128,40.4795935,-80.0289744,7,Brighton Heights,13
7409,104922142,40.4795762,-80.0293419,7,Brighton Heights,13
7410,104922161,40.4802977,-80.0302015,7,Brighton Heights,13
7411,104922170,40.480747,-80.0302381,7,Brighton Heights,13
7878,104949702,40.4853105,-80.0419539,7,Brighton Heights,13
7879,104949687,40.4861493,-80.0414892,7,Brighton Heights,13
7880,104949671,40.4875771,-80.0406981,7,Brighton Heights,13
7953,104966422,40.4882352,-80.0334253,7,Brighton Heights,13
8211,104978419,40.4688863,-80.0344633,7,Marshall-Shadeland,50
8212,104978414,40.468282,-80.0342559,7,Marshall-Shadeland,50
8245,1462746586,40.4776435,-80.0271167,7,Marshall-Shadeland,50
8246,104981194,40.4769459,-80.027822,7,Marshall-Shadeland,50
8247,104981200,40.4767449,-80.0280488,7,Marshall-Shadeland,50
8248,104981206,40.4765229,-80.0283434,7,Marshall-Shadeland,50
8249,104981211,40.4763274,-80.0287956,7,Marshall-Shadeland,50
8250,104981216,40.4761283,-80.0292785,7,Marshall-Shadeland,50
8261,104981473,40.4678401,-80.0251142,7,Perry South,62
8262,104981480,40.4675365,-80.0266572,7,Marshall-Shadeland,50
8263,104981484,40.4670214,-80.0293762,7,Marshall-Shadeland,50
8513,104992662,40.4694354,-80.0357644,7,Marshall-Shadeland,50
8526,104993726,40.4790267,-80.0407561,7,Brighton Heights,13
8527,104993731,40.4787646,-80.0422233,7,Brighton Heights,13
8596,104997915,40.4747208,-80.0286719,7,Marshall-Shadeland,50
9138,105028244,40.4735176,-80.0298505,7,Marshall-Shadeland,50
9139,105028265,40.4732469,-80.0314093,7,Marshall-Shadeland,50
9150,4046916268,40.4862896,-80.0268818,7,Brighton Heights,13
9464,105044565,40.4849329,-80.045948,7,Brighton Heights,13
9512,105046775,40.4783581,-80.0278748,7,Marshall-Shadeland,50
9513,105046786,40.4781989,-80.0273802,7,Marshall-Shadeland,50
9514,105046901,40.4728183,-80.03556,7,Marshall-Shadeland,50
9515,105046920,40.4746258,-80.0345025,7,Marshall-Shadeland,50
9516,104812829,40.4760917,-80.0315373,7,Marshall-Shadeland,50
9651,105055294,40.4729917,-80.0345319,7,Marshall-Shadeland,50
10147,105083712,40.4848593,-80.0349948,7,Brighton Heights,13
10148,105083720,40.4864215,-80.0356636,7,Brighton Heights,13
10149,104820858,40.4841389,-80.0347503,7,Brighton Heights,13
10407,105098815,40.4728405,-80.0378688,7,Brighton Heights,13
10408,105098821,40.4733264,-80.0375562,7,Marshall-Shadeland,50
10409,105098832,40.4749107,-80.0365366,7,Brighton Heights,13
10441,105103776,40.4859359,-80.040473,7,Brighton Heights,13
10454,105108949,40.4895237,-80.0384739,7,Brighton Heights,13
10455,105108961,40.4880817,-80.0389203,7,Brighton Heights,13
10456,105108972,40.4872961,-80.0391692,7,Brighton Heights,13
10482,105110049,40.4846451,-80.0474218,7,Brighton Heights,13
10483,105110039,40.4830893,-80.0482119,7,Brighton Heights,13
10485,3833515177,40.478068,-80.0301195,7,Brighton Heights,13
10486,105110196,40.4789418,-80.0301977,7,Brighton Heights,13
10564,105115215,40.4704724,-80.0314735,7,Marshall-Shadeland,50
10565,105115223,40.4718105,-80.0319133,7,Marshall-Shadeland,50
10596,105116816,40.4782784,-80.0377215,7,Brighton Heights,13
10597,105116847,40.4781246,-80.0385758,7,Brighton Heights,13
10727,105121497,40.479878,-80.0272978,7,Brighton Heights,13
11211,105155106,40.4793793,-80.0274655,7,Marshall-Shadeland,50
11212,2515546325,40.4791562,-80.0266392,7,Marshall-Shadeland,50
11213,104981188,40.4790194,-80.0261579,7,Marshall-Shadeland,50
11284,4046916607,40.4877468,-80.0287265,7,Brighton Heights,13
11525,105178008,40.4852398,-80.0251355,7,Brighton Heights,13
11664,105183212,40.4805116,-80.0412091,7,Brighton Heights,13
11665,105183219,40.4802014,-80.0429133,7,Brighton Heights,13
11680,105183619,40.4769994,-80.0284693,7,Marshall-Shadeland,50
11681,105183630,40.477176,-80.0287638,7,Marshall-Shadeland,50
11757,105188767,40.4803401,-80.0294094,7,Brighton Heights,13
11758,105188789,40.4797399,-80.0311445,7,Brighton Heights,13
11816,105192164,40.4906644,-80.0305162,7,Brighton Heights,13
11817,105192168,40.4906604,-80.0309362,7,Brighton Heights,13
11818,105192173,40.490735,-80.0324223,7,Brighton Heights,13
12114,105213343,40.4908918,-80.035446,7,Brighton Heights,13
12115,105213348,40.4900679,-80.0350506,7,Brighton Heights,13
12116,105213370,40.4890957,-80.0344772,7,Brighton Heights,13
12117,4046916614,40.4880869,-80.0338927,7,Brighton Heights,13
12118,105213386,40.4870564,-80.0333326,7,Brighton Heights,13
12152,105217069,40.4762162,-80.0333044,7,Brighton Heights,13
12153,105217074,40.4761212,-80.034356,7,Brighton Heights,13
12154,105217091,40.4764148,-80.0359362,7,Brighton Heights,13
12155,105217116,40.478256,-80.0350465,7,Brighton Heights,13
12629,105250120,40.4763353,-80.0296386,7,Marshall-Shadeland,50
12630,104785203,40.4757783,-80.0302037,7,Marshall-Shadeland,50
12663,105252926,40.4877036,-80.0410163,7,Brighton Heights,13
12664,105252936,40.4877688,-80.0415794,7,Brighton Heights,13
12665,105252946,40.4879335,-80.0424299,7,Brighton Heights,13
12694,105254553,40.466781,-80.0341572,7,Marshall-Shadeland,50
12695,685106629,40.4668097,-80.0342125,7,Marshall-Shadeland,50
12696,105254654,40.4857789,-80.0426953,7,Brighton Heights,13
12697,105254664,40.4862488,-80.0434551,7,Brighton Heights,13
12698,105254672,40.486806,-80.0443284,7,Brighton Heights,13
12769,3533824300,40.4792335,-80.0434445,7,Brighton Heights,13
12830,105676118,40.4872838,-80.0289107,7,Brighton Heights,13
13085,105690575,40.4660118,-80.0319643,7,Marshall-Shadeland,50
13286,105213421,40.4853868,-80.0342097,7,Brighton Heights,13
13287,105702340,40.4863966,-80.0346631,7,Brighton Heights,13
13358,3195258973,40.4812911,-80.0278769,7,Brighton Heights,13
13359,105705857,40.4772375,-80.0334682,7,Brighton Heights,13
13360,105705866,40.4781806,-80.0326862,7,Brighton Heights,13
13361,105705875,40.4782712,-80.0312129,7,Brighton Heights,13
13362,105110164,40.4779659,-80.0302522,7,Brighton Heights,13
13363,105705892,40.4788108,-80.0288457,7,Brighton Heights,13
13364,105705899,40.4792053,-80.0284855,7,Brighton Heights,13
13407,105707931,40.4844923,-80.031485,7,Brighton Heights,13
13530,105712495,40.4771495,-80.0340174,7,Brighton Heights,13
13531,105712499,40.4770398,-80.0346531,7,Brighton Heights,13
13601,105715529,40.4870109,-80.0375137,7,Brighton Heights,13
13602,105715534,40.4877958,-80.0373342,7,Brighton Heights,13
13603,105715542,40.4883505,-80.0374467,7,Brighton Heights,13
13604,105715556,40.4870578,-80.0377841,7,Brighton Heights,13
13605,105715565,40.4856092,-80.0389182,7,Brighton Heights,13
13606,105715569,40.4849669,-80.0394318,7,Brighton Heights,13
13607,3621961517,40.4845676,-80.0399183,7,Brighton Heights,13
13627,105718208,40.4748099,-80.0319038,7,Marshall-Shadeland,50
13628,105718212,40.4748947,-80.0326968,7,Marshall-Shadeland,50
13629,105718234,40.4745401,-80.0329312,7,Marshall-Shadeland,50
13630,105718294,40.4765739,-80.0351077,7,Brighton Heights,13
13669,105022781,40.4707667,-80.0356401,7,Marshall-Shadeland,50
13670,105254572,40.4706641,-80.0361662,7,Marshall-Shadeland,50
13747,105724061,40.4896594,-80.0359058,7,Brighton Heights,13
13748,105724069,40.4895863,-80.0375949,7,Brighton Heights,13
13772,105725955,40.4700167,-80.0290752,7,Marshall-Shadeland,50
13775,105726017,40.488401,-80.030547,7,Brighton Heights,13
13776,105726052,40.4882362,-80.0305375,7,Brighton Heights,13
13864,105730084,40.4710153,-80.03372,7,Marshall-Shadeland,50
14198,685124293,40.4768822,-80.0335111,7,Brighton Heights,13
14199,105743218,40.4768047,-80.0339124,7,Brighton Heights,13
14200,105743223,40.4766807,-80.034537,7,Brighton Heights,13
14284,2501800118,40.4745868,-80.0337877,7,Marshall-Shadeland,50
14379,105755733,40.4697971,-80.0264172,7,Marshall-Shadeland,50
